medname,text,code,name
抗体,B细胞受抗原刺激后增殖、i分化为浆细胞所产生的，l具有特异性免疫功能的球蛋白。0具有识别、i结合和清除相应抗原、i激活补体、i通过黏膜和胎盘、i抗原性等生物活性。0许多免疫性疾病如自身免疫病等，l都是通过血清学检查抗体来辅助诊断的。0应用已知抗体来检测相对应的抗原，l还可对许多疾病进行早期诊断。0,29,免疫学
LZM,即“溶菌酶”（lysozyme），l为其英文缩写。0,29,免疫学
溶菌酶,一种能杀死多种细菌，l产能使一些革兰阳性细菌溶解的小分子碱性蛋白质。0存在于分叶核粒细胞和淋巴细胞中，l还存在于唾液、i泪液、i汗液、i乳汁、i肠分泌物中。0,29,免疫学
淋巴细胞归巢,淋巴细胞定向迁移的一种特殊形式，l包括淋巴干细胞向中枢淋巴器官归巢，l淋巴细胞向外周淋巴器官归巢，l淋巴细胞再循环及淋巴细胞向炎症部位的渗出。0淋巴细胞归巢受体和内皮细胞上相应的地址素等粘附分子，l是介导淋巴细胞归巢的分子基础。0,29,免疫学
小于胎龄儿,出生体重在同胎龄儿平均体重第10百分位以下的新生儿。0即生长发育指标低于同胎龄新生儿的正常范围，l为胎儿在宫内未能正常生长的结果。0,16,儿科
钙黏蛋白家族,指一类依赖Ca2+抵抗蛋白酶的水解作用来介导细胞间相互聚集的粘附分子。0其对生长发育过程中细胞的选择性聚集重排、i实体组织的形成具有至关重要的作用。0,29,免疫学
免疫粘附素,能识别特异性配基细胞表面受体（粘附分子）的胞膜外区与人免疫球蛋白的铰链区和Fc融合成具“免疫”和“粘附”功能的免疫粘附分子。0可作为治疗剂用于治疗某些疾病。0,29,免疫学
泌乳,部分新生儿（男女均可）出生后4～7天出现的一种特殊生理状态。0表现双侧乳房肿大，l同时分泌少量乳汁。0多于在生后2～3周消失。0此系新生儿体内激素在胎儿期受母体雌激素影响所致。0无须治疗。0,16,儿科
B型血,具有B凝集原（抗原）、iA凝集素（抗体）的血液。0此种血液中含有对A型血和AB型血的天然抗体。0,29,免疫学
A型血,具有A凝集原（抗原）、iB凝集素（抗体）的血液。0此种血液中含有对B型血和AB型血的天然抗体。0,29,免疫学
ABO血型系统,根据红细胞表面是否具有A或B凝集原（即抗原）而确定的血型系统。0凡是具有A凝集原的血液称为A型血，l具有B凝集原的为B型血，l具有AB两种凝集原的为AB型血，lAB两种凝集原都不具备者为O型血。0ABO血型广泛地存在于所有人群之中，l是最具有临床意义的血型系统。0,29,免疫学
免疫抗体,由可查知的相应抗原刺激机体（如感染或预防接种）而产生的抗体，l如感染破伤风或接种破伤风类毒素后产生的破伤风抗毒素等。0,29,免疫学
MHA,即“次要组织相容性抗原”（minor1histocompatibility1antigen），l为其英文缩写。0,29,免疫学
次要组织相容性抗原,在MHA完全相同的同种不同个体间进行细胞、i组织或器官移植时，l也会出现一定的排斥现象，l介导这种移植排斥反应的抗原称为次要组织相容性抗原。0,29,免疫学
天然抗体,正常个体未经免疫即在血清中存在的抗体。0这种抗体往往受遗传因素控制、i先天产生。0例如ABO血型系统的天然抗体——无需抗原的初次刺激，l相应抗体即能与对应的抗原结合，l产生免疫反应（如溶血）。0,29,免疫学
组织液,抗体组织内所含有的体液，l属于细胞外液，l但不包括血液。0组织液是细胞生存的内环境，l是细胞完成其物质代谢的必需媒介。0,29,免疫学
MHC限制性,在免疫应答中，lT细胞在识别细胞表面多肽－主要组织相容性复合体（MHC）复合物中的抗原决定基的同时，l还必须识别细胞表面的MHC分子，l才能获得引起自身活化、i增殖和分化的相应信号。0这种具有同一MHC表型的免疫细胞之间才能有效地相互作用的现象，l被称为MHC限制性。0,29,免疫学
细胞毒抗体,在有补体存在时，l能引起带有抗原的靶细胞（如肿瘤细胞、i细菌、i血细胞等）发生损伤的抗体。0,29,免疫学
ADCC,“抗体依赖的细胞介导的细胞毒作用”（antibody-dependent1cellmediated1cytotoxicity）的英文的简称。0,29,免疫学
抗体依赖的杀伤作用,即“抗体依赖的细胞介导的细胞毒作用”。0,29,免疫学
新生儿粟粒疹,新生儿特殊生理现象之一：i生后2～3天的新生儿在鼻尖、i鼻翼、i颜面部出现小米粒大小的黄白皮疹。0为皮脂腺堆积所致，l数天后自然消失。0无须特殊处理。0,16,儿科
第三代抗体,即“基因工程抗体”。0,29,免疫学
第二代抗体,即“单克隆抗体”。0,29,免疫学
单克隆抗体,由一个只能识别一种抗原决定基的B细胞克隆所产生的、i仅能特异性识别和结合该种决定基的同源。0均一性抗体，l亦称为“第二代抗体”。0该抗体具有完全相同的分子结构和性状，l性质纯、i效价高、i特异性强，l少或无血清交叉反应，l已广泛用于医学生物学各领域。0如用于检测肿瘤抗原、i神经递质、i细胞因子等，l也可与抗癌药物等偶联，l制成治疗肿瘤的生物导弹。0,29,免疫学
多克隆抗体,用一种已知的天然抗原经多种途径免疫异种动物，l待确定有较多抗体产生后，l获取这些动物的血液，l分离血清所获得的抗体。0由于大多数天然抗原具有多个不同的抗原决定基，l其中每一个抗原决定基均可刺激体内B细胞克隆产生一种特异性抗体，l因而用此法获得的免疫血清实际上是含有多种抗体的混合物。0,29,免疫学
ANA,“抗核抗体”（antinuclear1antibodies）的英文简称。0,29,免疫学
抗核抗体,一组针对自体细胞成分的自身抗体。0抗核抗体可出现在多种自身免疫性疾病。0检查抗核抗体是诊断自身免疫病的最佳筛选试验之一，l该抗体阳性也是系统性红斑狼疮的诊断指标之一。0,29,免疫学
Rh血型系统,根据红细胞表面是否具有恒河猴红细胞相同抗原而确定的血型系统。0含有这种抗原的血液称作Rh阳性血型，l不含该抗原者称为Rh阴性血型。0在我国，l人群中Rh阴性血型者十分少见，l汉族人中更是低于1%。0Rh系统一般不存在天然抗体，l故而Rh阴性的受血者往往都是在再次接Rh阳性血液时发生溶血。0当母亲为Rh阴性而胎儿父亲为Rh阳性血型时，l第二胎妊娠便可发生新生儿溶血病。0,29,免疫学
O型血,不具有AB凝集原但兼有两种凝集的血液。0由于O型血中不含有A和B凝集原，l故而该型血少量输给其他血型者时，l不易引起溶血反应，l为此，lO型血的人曾被称作“万能献血者”。0,29,免疫学
足月小样儿,胎龄已足月，l但体重在2500g以下的新生儿。0“成熟不良儿”或“宫内生长迟缓儿”即“小于胎龄儿”。0,16,儿科
AB型血,兼有AB两种凝集原而无相应凝集素的血液。0此种血液中不含有对A型血和B型血的天然抗体，l故可小量接受A或B型血，l为此曾被称作“万能受血者”。0,29,免疫学
眼震电图,利用眼震电图描记仪记录眼球运动的轨迹而得到的图形。0通常眼震电图有快相及慢相。0眼震强度可用持续时间、i幅度、i频率和慢相或快相速度等表示。0,19,耳鼻喉科
眼震电图描记术,利用眼震电图描记仪的皮肤电极和电子技术所记录到的眼球运动的轨迹。0,19,耳鼻喉科
Frenzel镜检查法,检查眼震的一种方法。0中枢性眼震常于视固定时增强，l闭眼时减弱；迷路性眼震则与之相反，l常被视固定抑制，l以致不易发现。0让受检者戴上屈光度为+20D的透凸镜，l即Frenzel镜，l使其无法看清外物，l则可消除上述影响，l使迷路性眼震的发生率增加。0,19,耳鼻喉科
任内试验,用音叉所做的，l对比受检者耳气导(AC)听力和骨导(BC)听力的试验。0阳性(AC&gtBC)者为正常或感音神经性聋；阴性(AC&ltBC)者为传导性聋；AC=BC则示中度传导性聋或某些混合性聋。0“气导骨导听力比较试验”或“Rinne试验”即“任内试验”。0,19,耳鼻喉科
音叉试验,利用音叉振动时所发出的声音，l测试受检者听觉功能的一类临床检查方法。0在做气导检查时，l音叉应距外耳道口约11cm，l两臂的上1/3均应处于外耳道的延长线上；检查骨导时则以音叉柄端直接贴紧鼓窦或乳突部皮面。0,19,耳鼻喉科
音叉,一种呈“Y”形的钢质或铝合金发声器，l是测试听觉功能的工具。0各种音叉可因其质量和叉臂长短粗细不同而在振动时发出不同频率的纯音。0,19,耳鼻喉科
骨传导,声波传导到内耳的一种方式：i声波直接经颅骨途径使外淋巴发生相应波动，l并激动耳蜗的螺旋器产生听觉。0在正常听觉功能中，l由骨传导传入耳蜗的声能甚微，l无实用意义。0“骨传导”的简称“骨导”。0,19,耳鼻喉科
空气传导,空气振动形成的声波传导到内耳的一种声音传导方式，l包括外耳集音、i中耳传音，l从而将空气中的声波传人内耳。0正常生理状态下，l该形式是听觉传导的主要方式。0“空气传导”的简称“气导”。0,19,耳鼻喉科
客观测听法,给予声音刺激后，l通过观察受检查者的各种生理反应或电生理、i声阻抗等变化，l了解听觉功能的各种测试方法。0包括声导抗测听、i脑干听觉诱发电位测试、i耳声发射以及行为测听等。0,19,耳鼻喉科
主观测听法,给予声音刺激，l根据受检者的主观判断和反应，l了解其听觉功能的测试方法。0包括语音检查法、i表试验、i音叉试验、i纯音听阈及阈上功能测试、iBèkésy自描测听、i语言测听等。0,19,耳鼻喉科
听力检查,通过观察声音刺激所引起的反应，l了解听觉功能状态和诊断听觉系统疾病的各种检查方法。0可分为主观测听法和客观测听法两种。0“测听”即“听力检查”。0,19,耳鼻喉科
自发性眼震,无诱发因素时所出现的眼球震颤。0一般均属病理性。0按强度可分为三度，lI度：i仅向快相方向凝视时才出现眼震；Ⅱ度：i向快相和向前凝视时均出现眼震；Ⅲ度：i向各个方向凝视时均出现眼震。0自发性眼震的强度常表示引起它的病变的程度。0,19,耳鼻喉科
听力学,研究听觉生理、i病理的一门学科。0测听技术是听力学研究的重要内容之一。0,19,耳鼻喉科
基因工程抗体,利用DNA重组技术和基因敲除技术产生的无鼠源Fc的新型抗体，l亦称“第三代抗体”。0基因工程抗体的基本构想是最大限度地减少鼠源蛋白在嵌合抗体内的含量，l其蛋白分子结构与人体内天然免疫球蛋白无明显区别。0这些基因工程抗体与传统抗体相比，l优点很多。0最重要的就是减少了体内治疗所诱导的免疫反应，l使得免疫毒素可能在临床上反复使用。0,29,免疫学
眼性眼球震颤,由眼疾患所致的一种眼球震颤。0常见于先天性自内障、i黄斑缺损、i视神经发育异常、i白化病、i脉络膜缺损等，l因先天性异常或出生后早期眼病所致失明或黄斑部中心视力障碍，l注视不能及时充分建立而引起。0眼震呈水平摆动性，l无快慢相之分。0“眼性眼震”即“眼性眼球震颤”。0,19,耳鼻喉科
中枢性眼震,中枢神经系统疾病所致的眼球震颤。0其特点为多向性、i常为旋转性或垂直、i或斜性，l多不伴听力障碍，l持续时间较长。0,19,耳鼻喉科
前庭性眼震,因前庭系统异常所导致的眼球震颤。0常为水平性或水乎旋转性，l由交替出现的慢相和快相运动组成。0慢相为眼球转向某一方向的缓慢运动，l系前庭受刺激所致；快相则为眼球的快速回位运动，l系中枢矫正性运动。0患者常伴有不同程度的眩晕、i听力减退、i耳鸣及恶心、i呕吐等症状。0,19,耳鼻喉科
听阈,某一纯音信号能引起人耳听觉的最小有效声压，l其值用声压级dB数表示。0临床测听时所记录的是听力级的分贝值(相对于听力零级或听力计零级)。0“听力级”参见“听阈”。0,19,耳鼻喉科
纯音测听法,用纯音听力计测试听力的方法。0靠受检者的主观感受做出反应，l属主观测听范畴。0,19,耳鼻喉科
听力零级,纯音听力计上听力损失或听力级为“0”dB的含义值。0乃是听力正常的健康青年人能感受到的各种频率纯音最小声的等效声压级，l为一统计数值，l它代表一个国家或地区的听力标准。0“听力计零级”即“听力零级”。0,19,耳鼻喉科
纯音听力计,用以测试人耳听觉功能的一种仪器。0系利用电声学原理设计而成，l能发出各种不同频率的纯音，l并可调节其强度。0,19,耳鼻喉科
自描听力计,一种用于主观测听的仪器。0有扫频及分频两种，l能自动变换频率，l受检者可自己按衰减开关。0本项检查可有助于耳聋性质的鉴别诊断。0“Bèkésy听力计”即“自描听力计”。0,19,耳鼻喉科
红细胞血型抗原,人类红细胞表面的糖蛋白和糖脂。0这种抗原在各个体间的差异称为“血型”。0主要有ABO和Rh两个血型系统。0,29,免疫学
盖来试验,用音叉对鼓膜完整的病人所做的，l检查镫骨是否活动的试验。0随外耳道内压力变化，l受检者感到声音有强弱波动者为阳性，l示正常；否则为阴性，l示耳硬化症或听骨链固定。0“镫骨活动试验”或“Gelle试验”即“盖来试验”。0,19,耳鼻喉科
宾试验,用音叉所做的，l观察堵塞耳道能否影响骨导听力的试验。0在骨导音尚未消逝时，l因堵耳而感声音增强者为阳性(记作“+”)，l提示听力正常或为轻度感音神经性聋；阴性(记作“一”)则示传导性聋。0“堵耳骨导试验”、i“Bing试验”、i“绝对施瓦巴赫试验”即“宾试验”。0,19,耳鼻喉科
施瓦巴赫试验,用音叉所做的，l比较受检者与正常人骨导听力的试验。0骨导延长(记作“+”)者为传导性聋；缩短(记作“一”)者为感音神经性聋；而相似(记作“±”)者为正常。0“Schwabach试验”即“施瓦巴赫试验”。0,19,耳鼻喉科
韦伯试验,用音叉所做的，l以比较受检者两耳骨导听力为目的的听力试验。0声音在中间者(记作“=”)为听力正常或两耳骨导听力相等；声音偏向患侧(记作“一”)者为传导性聋；偏向健侧(记作“一”)者，l则示患耳为感音神经性聋。0“骨导偏向试验”或“Weber试验”即“韦伯试验”。0,19,耳鼻喉科
肿瘤特异性抗原,仅在肿瘤细胞上表达，l而在正常组织细胞上不表达的抗原。0针对肿瘤特异性抗原的特异性免疫反应可以更有效地杀伤肿瘤细胞而避免损伤机体的正常细胞。0在对肿瘤特异性抗原进行研究时，l用同系近交小鼠肿瘤移植排斥实验证实了肿瘤特异性抗原的存在，l故通常又将其称为“肿瘤特异性移植抗原”、i或“肿瘤相关移植抗原”、i“肿瘤排斥抗原”。0,29,免疫学
肿瘤抗原,细胞恶性转化过程中出现的新抗原物质的总称。0根据肿瘤抗原的特异性，l可将肿瘤抗原分为“肿瘤特异性抗原”和“肿瘤相关抗原”。0,29,免疫学
纯音误听,两耳听同一音调而感觉不一样的现象。0,19,耳鼻喉科
听觉疲劳,人耳受声音持续刺激后出现的听力减退现象。0,19,耳鼻喉科
耳石器功能检查,用以检查耳石器功能的前庭功能检查法之一。0在不同的头位观察机体平衡反应状态，l例如眼震、i眼球转动及肢体位置改变等。0其方法甚多，l但目前尚缺乏既简便又准确单独测定耳石器功能的方法，l位置性眼震检查法对检查耳石器功能有一定的意义，l另外还包括眼球反旋转试验和食指指示试验等。0,19,耳鼻喉科
最适响度,正常人听听阈强度的声音(阈音)相当费力，l适当增加声强以后，l响度增大了，l听来不费力，l亦不觉刺耳，l此声强称为最适响度。0最适响度级为听阈上30～40dB。0,19,耳鼻喉科
短增量敏感指数试验,用于检查听觉对声音强度微量改变的察觉能力的试验。0即测试受试耳对阈上20dB连续声信号中出现的微弱强度变化(1dB)的敏感性，l以每5秒钟出现1次、i共计20次声强微增变化中的正确辨别率，l即敏感指数来表示。0总分在30％以下为正常，l35％～65％为可疑，l70％以上者为重振试验阳性。0,19,耳鼻喉科
强度辨差阈试验,测试人耳所能感觉到的最小纯音改变的分贝数的试验，l记作DL。0重振试验阳性者对声强细微的变化较敏感。0,19,耳鼻喉科
响度平衡试验,测试两耳对某一频率的声音信号判断为等响度时各需增加声音强度的试验方法。0双耳响度的增加与声音强度增加一致者为阴性；如聋耳增加的强度少于健耳而声音响度却相等，l则为重振试验阳性，l本试验适用于一侧耳正常或较好，l另一侧耳听阈高于对侧20dB以上者。0,19,耳鼻喉科
体液免疫,B细胞接受某种抗原刺激后，l经活化、i增殖、i分化为浆细胞，l由后者合成和分泌特异性抗体，l继而由这种抗体清除和破坏特定抗原的过程。0因抗体存在于体液之中，l故B细胞介导的免疫应答称作“体液免疫”。0体液免疫对细菌外毒素、i细胞外寄生的微生物及细胞表面抗原等免疫作用较好，l但也可引起对机体的伤害，l如引起I型变态反应及自身免疫性疾病。0,29,免疫学
特异性体液免疫,同“体液免疫”。0因其免疫作用具有特异性，l故而称之。0,29,免疫学
细胞免疫,T细胞接受某种抗原刺激后，l经活化、i增殖与分化，l最终产生效应性T细胞去破坏、i清除相应抗原的过程。0细胞免疫的主要作用包括对细胞内病原微生物清除、i对名次细胞免疫监视、i对移植物排斥，l并参与迟发型超敏反应和自身免疫疾病等。0这种由T细胞介导的免疫应答系针对特定抗原而来，l故又称“特异性细胞免疫”。0,29,免疫学
生物导弹,运用抗原抗体间特异性反应原理制成的抗肿瘤制剂。0因其可以针对性地抑杀肿瘤细胞而不伤及其他正常细胞，l故而被形象地称为生物导弹。0,29,免疫学
肿瘤的基因治疗,应用基因工程技术，l用功能正常的基因置换或修补缺陷基因，l或将新的基因转移至肿瘤细胞内使其安全、i有效地发挥作用而治疗肿瘤的方法。0,29,免疫学
听力计,测试听觉功能的电子仪器，l可为耳聋的定性、i定量和定位诊断提供依据，l是耳病诊断和听力研究的重要工具。0,19,耳鼻喉科
电反应测听法,一种以记录声音在听觉系外周与中枢不同部位引起的生物电反应作为指标的客观听力检查法。0该测听能判断听觉通路各部分功能，l不仅能测定客观听阈，l而且对耳聋病变的定位具有重要意义。0,19,耳鼻喉科
镫骨肌声反射,一定强度(70～100dB)的声刺激所引起之双侧镫骨肌的收缩反射。0可用来鉴别该反射通路上的各种病变。0其反射弧为声刺激在内耳转为听神经冲动后，l经蜗神经传至脑干耳蜗腹侧核，l经同侧或交叉后经对侧上橄榄核传向两侧面神经核，l再经面神经引起所支配的镫骨肌收缩，l鼓膜顺应性发生变化，l由声导抗仪记录。0,19,耳鼻喉科
静态声顺值,分别测量鼓膜在自然状态下与被正压压紧时的声顺值，l两者之差即为静态声顺值，l代表中耳传音系统的活动度。0,19,耳鼻喉科
声阻抗测听法,即“声导抗测听法”。0,19,耳鼻喉科
声导抗测听法,用声导抗测听仪所做的一种客观测听检查。0声导抗检查的基本测试项目有鼓室功能曲线、i静态声顺值和镫骨肌声反射。0,19,耳鼻喉科
秒表检查,用秒表所做的一种简便的测试听力的方法。0秒表发出的噪声的单调与强度固定不变，l检查时以能听到表的距离作为判断听力的依据。0记录方法：i以正常耳的表声听距为分母，l以受检耳的表声听距为分子，l此种检查可表示受检耳听力减退程度。0,19,耳鼻喉科
语言听力图,由不同声强级的语言识别率所绘成的曲线。0依据该图的特征，l可鉴别耳聋的类型。0,19,耳鼻喉科
语言识别率,受试耳能够听懂所测试词汇中的百分率。0,19,耳鼻喉科
语言接受阈,受试耳能够听懂50％的测试词汇的声强级(dB)。0,19,耳鼻喉科
不适晌度,声音强度增加到听来很响、i刺耳的程度。0不适响度级在听力级85～95dB。0,19,耳鼻喉科
腔上囊,鸟类特有的中枢免疫器官。0人和哺乳动物无腔上囊，l其相应结构为类囊器官，l可能是骨髓和肠道淋巴组织。0,29,免疫学
耳神经学,研究第Ⅷ对脑神经的基础理论、i位听功能及其临床表现、i疾病治疗的医学学科。0其研究范围主要有：i听觉和前庭系的基础理论问题、i前庭功能的精确测定及训练方法、i听力的精确检查、i耳神经外科学等。0,19,耳鼻喉科
免疫器官,实现免疫功能的器官和组织。0包括胸腺、i腔上囊、i骨髓、i淋巴结和扁桃体等。0,29,免疫学
瞬态诱发性耳声发射,参见“诱发性耳声发射”。0,19,耳鼻喉科
诱发性耳声发射,指通过对受试耳进行一定的声刺激而诱发的耳声发射。0其根据刺激声的种类不同，l分为以单个短声或短音等短时程声讯号为刺激声源的“瞬态诱发性耳声发射”；以稳态单个纯音信号为刺激声的“刺激声频率耳声发射”；“畸变产物耳声发射”则用两个不同频率但相互间有一定频比关系的长时程纯音为刺激源。0“刺激声频率耳声发射”、i“畸变产物耳声发射”参见“诱发性耳声发射”。0,19,耳鼻喉科
自发性耳声发射,指受试耳在无声刺激情况下记录到的耳声发射。0约40％正常人可出现此现象。0,19,耳鼻喉科
声动发射,用声刺激引起耳后肌反射性收缩所产生的电活动(潜伏期12～151ms)为指标的测听法。0它的阈值较高，l个体差异较大。0,19,耳鼻喉科
脑干诱发电位测听法,即“听觉脑干反应测听”。0,19,耳鼻喉科
听觉脑干反应测听,利用声刺激诱发脑干生物电反应，l客观地检查听觉系统与脑干功能的方法。0在较强(如60～70dB，lSPL)的声刺激下可从颅顶记录到7个波形，l主要为I～V波，l分别由蜗神经、i蜗核、i上橄榄核、i外侧丘系核和下丘核所产生。0V波的出现最恒定，l其反应阈和主观听阈相差10～20dB，l故可作为测定客观听阈的指标。0V波潜伏期延长或Ⅰ波和Ⅱ波的潜伏期差值(中枢传导时间)明显大于41ms、i或双侧V波的潜伏期差值大于0．41ms，l提示潜伏期长的一侧有脑干病变，l多为小脑桥脑角肿瘤。0,19,耳鼻喉科
耳蜗电图描记法,声刺激后记录源自耳蜗及听神经的生物电位的方法。0耳蜗电图可分析三种生物电位：i耳蜗微音电位(CM)、i总和电位(SP)以及耳蜗神经的复合动作电位(AP)。0其临床意义为：iCM消失示耳蜗病变，lCM正常而无AP示病变在听神经，l一SP／AP比值增大提示膜迷路积水等。0,19,耳鼻喉科
听觉诱发电位,声波在耳蜗内由毛细胞转化成神经冲动；沿听觉通路传到大脑皮质过程中产生的各种生物电位。0根据声音在听觉系统中诱发电位起源的不同，l可分为耳蜗电位、i脑干电位和皮层电位。0,19,耳鼻喉科
白细胞介素,一类主要由淋巴细胞、i单核细胞产生，l可调节免疫细胞间相互作用，l参与免疫调节、i造血以及炎症过程的细胞因子，l记作IL。0目前已发现近30种白细胞介素，l按发现顺序以阿拉伯数字排列，l如IL-1、iIL-2、iIL-3等等。0感染抗原等多种因素均可刺激这些因子的产生，l这些因子都具有各自的生物学特征。0IL（interleukin）即白细胞介素。0,29,免疫学
急性排斥反应,移植器官功能恢复后，l在术后几日、i几周以内或术后1年内多次反复发生的排斥反应。0由T细胞、i巨噬细胞和抗体介导，l组织学表现为移植器官小动脉、i毛细血管的阻塞，l弥漫性间质水肿、i细胞浸润，l临床表现为突然的寒战、i高热及移植器官的功能减退。0为同种移植后最常见的排斥反应。0,29,免疫学
超急性排斥反应,在移植物血液循环恢复后数分钟到数小时（也可在24～48小时）内发生的，l由体液免疫介导的排斥反应。0组织学表现为移植器官内小血管广泛血栓形成、i血管阻塞、i组织梗死，l临床表现为移植器官功能迅速衰竭，l如移植肾立即出现无尿等。0,29,免疫学
外耳道胆脂瘤,为一梗塞于外耳道骨段的、i含有胆固醇结晶的脱落上皮团块。0病程可长达数年至数十年。0主要症状为耳阻塞感和听力减退。0治疗应手术取除胆脂瘤。0,19,耳鼻喉科
先天性耳胆脂瘤,一种先天性耳部疾病，l即由错位的胚胎上皮细胞在耳内形成的、i含有脱落上皮及胆固醇结晶等物质的团块。0病情进展缓慢。0面瘫较常见，l可出现传导性聋，l而鼓膜完整。0可伴有耳鸣、i前庭功能丧失和感音神经性聋等。0乳突X线摄片或CT等项检查，l均有助于诊断。0本病确诊后应尽快行手术治疗。0“先天性耳表皮瘤”即“先天性耳胆脂瘤”。0,19,耳鼻喉科
舒适晌度范围测定,测定最适响度级与不适响度级之间的舒适响度范围的试验。0重振试验阳性者舒适响度范围明显缩窄，l常不到40dB。0,19,耳鼻喉科
先天性小耳畸形,临床上对于先天性外耳及中耳畸形的习惯统称。0一般按畸形发生的部位和程度分为3级，l第2、i3级畸形伴有颌面发育不全，l表现为眼、i颧、i上颌、i下颌、i口、i鼻等畸形，l伴小耳、i外耳道闭锁及听骨畸形，l称颌面骨发育不全综合征(Treacher1Collins综合征)。0“颌面骨发育不全综合征”参见“先天性小耳畸形”。0,19,耳鼻喉科
先天性耳前瘘管,一种先天性耳病，l为胎儿发育时第1、i2鳃弓的6个小丘样结节融合不良或第1鳃沟封闭不全所致。0瘘管开口很小，l多位于耳轮脚前。0无症状者不须治疗。0若有感染化脓，l可予抗生素等抗感染治疗；若形成脓肿则切开引流。0待感染控制、i局部痊愈后，l再行瘘管切除术以求根治。0,19,耳鼻喉科
先天性耳畸形,由于胚胎发育障碍所致的各种耳部畸形。0病因除遗传因素外，l还有妊娠期母体的梅毒、i病毒感染；患代谢、i内分泌紊乱等疾病；接触放射线或某些化学物质；分娩时胎儿外伤和缺氧等。0根据畸形部位可分为外耳畸形、i中耳畸形和内耳畸形。0,19,耳鼻喉科
自身免疫性内耳病,内耳局限性自身免疫损害。0内耳隐蔽抗原的释放或组织抗原决定簇改变，l均可被视为异己而启动免疫应答，l损伤耳蜗与前庭组织结构。0免疫介导的梅尼埃病、i自身免疫性感音神经性聋等均属自身免疫性内耳病。0,19,耳鼻喉科
内耳变态反应,发生于内耳的变态反应性疾病。0多由食物性过敏原引起。0其特点表现为：i眩晕多伴眼震、i恶心、i呕吐，l耳鸣多为高音调性，l听力障碍为感音性、i呈波动性并渐进性加重。0治疗原则同“外耳变态反应”。0“变态反应性迷路炎”即“内耳变态反应”。0,19,耳鼻喉科
耳声发射,声波引起耳蜗基底膜振动时，l具有相应频率特性的外毛细胞产生的主动收缩运动反应，l并由内耳向中耳、i外耳道逆行传播振动波，l这种产生于耳蜗、i经听骨链和鼓膜传导释放到外耳道的音频能量称为“耳声发射”，l其反映耳蜗外毛细胞的功能状态。0包括自发性耳声发射(SOAE)和诱发性耳声发射(EOAE)。0,19,耳鼻喉科
辅助T细胞,具有分泌细胞因子、i活化单核细胞、i辅助抗体合成、i增强细胞免疫和体液免疫应答能力的T细胞亚群。0Th即“辅助T细胞”。0记作Th（help1T1cell）。0,29,免疫学
T细胞亚群,不同时期T细胞的不同功能群。0按功能不同可分为三个亚群：i“辅助性T细胞”、i“细胞毒性T细胞”（Tc细胞，l）、i“抑制性T细胞”（Ts细胞）。0,29,免疫学
T细胞表面分子,T细胞所表达的多种不同的细胞膜分子。0包括膜抗原分子和膜受体分子：i用抗体鉴定的细胞表面分子被称为“T细胞表面抗原”，l用配体分子鉴定的细胞表面分子被称为“T细胞表面受体”。0处于不同发育阶段，lT细胞表达的细胞膜分子种类和数量均不相同。0这些膜分子不仅赋予不同T细胞亚群以不同功能，l而且相应的特异性抗体或配体分子还可作为鉴别细胞不同谱系、i不同亚群及判断细胞成熟和活化的重要表面标志。0“T细胞表面抗原”或“T细胞表面受体”参见“T细胞表面分子”。0,29,免疫学
外耳湿疹,"因耳郭、i外耳道及其周围皮肤受药物或其他致敏物质刺激所致的一种皮肤疾病。0急性者多见于婴幼儿，l表现为外耳皮肤红肿，l有小水疱，l溃破后可流出黄水样分泌物，l并感奇痒、i烧灼感。0慢性者有瘙痒、i局部皮肤增厚或外耳道狭窄。0治疗除应去除病因外，l局部可选用3％。硼酸溶液、i氧化锌油等药物，l并可服用扑尔敏、i大量维生素C或地塞米松等。0",19,耳鼻喉科
外耳道疖,化脓菌侵入外耳道软骨部的皮肤毛囊、i皮脂腺所致的一种化脓性炎症性疾病。0挖耳是常见原因。0表现为剧烈跳动性耳痛，l牵引耳郭、i压迫耳屏时疼痛加重。0疖肿溃破后，l脓液流出的特点为量少、i稠厚、i无黏液。0此症应尽早应用抗生素和镇静、i止痛剂。0局部可采用热敷等治疗。0“局限性外耳道炎”即“外耳道疖”。0,19,耳鼻喉科
眼震三定律,生理状态下诱发性眼震所表现的规律性，l即其类型和方向与刺激的半规管有关。0依据这些定律，l在病理状态下，l可对前庭病变的性质和部位做出判断和定位。0眼震三定律包括：iFlourens定律Ewald定律和Ewald第二定律。0,19,耳鼻喉科
耵聍栓塞,耵聍聚积过多、i形成团块而阻塞外耳道。0常见于外耳道炎症、i外耳道狭隘或畸形以及下颌关节运动无力等患者。0耵聍栓小而无阻塞者可无症状；完全阻塞外耳道时，l出现耳闭塞感及听力减退。0若有水进入外耳道浸泡耵聍而使其膨胀，l可引起耳痛。0治疗应采用器械取出耵聍栓或行外耳道冲洗治疗。0,19,耳鼻喉科
外耳道异物,各种异物进入并停留在外耳道内。0多为挖耳或外伤时异物遗留所致，l亦见于虫类侵入而造成。0异物愈大、i愈接近鼓膜，l则症状愈明显，l可出现耳闷胀感、i耳痛、i听力减退、i耳鸣、i眩晕、i反射性咳嗽以及头痛等。0,19,耳鼻喉科
免疫生物学,用生物学的普遍规律解释免疫现象的一门学科。0其研究范围包括种系发展和个体发育过程中免疫器官的建立，l免疫细胞的生成及其种类、i结构和功能等。0,29,免疫学
