medname,text,code,name
T 淋巴细胞亚群（T cell subset ),"【参考范围】Www~MediX~cnCD3+CD4+CD8-：i0.34～0.70（34.O%～70.0%）；。CD3+CD4-CD8+：i0.25～0.54（25.0%～54.0%）；。CD4+/CD8+：i0.68～2.47。0【影响因素】Www@MediX@cn11．标本最好用EDTA1抗凝，l其次用肝素。0 。21．标本要新鲜采集，l不能发生凝血。0 。31．制备细胞悬液时，l使用标准溶血剂以使红细胞充分溶解。0 。41．血液采集后，l应尽快进行免疫荧光染色和固定，l最迟不能超过6h1。0 。51．标记后的细胞应尽快上机检测，l最迟不能超过72h1。0【临床意义】Www_MediX_cn正常机体中各T1淋巴细胞亚群相互作用，l维持着机体的正常免疫功能。0当不同淋巴细胞亚群的数量和功能发生异常时，l机体就可导致免疫紊乱并发生一系列的病理变化。0目前越来越多的研究说明，lT1淋巴细胞亚群在各种临床疾病如自身免疫性疾病、i免疫缺陷性疾病、i变态反应性疾病、i再生障碍性贫血、i病毒感染、i恶性肿瘤等都有异常改变。0因此，lT1淋巴细胞亚群的检测对控制这些疾病的发生、i发展、i了解疾病的机制、i指导临床治疗都有极其重要的意义，l它已作为临床研究的一种重要手段。0 。111111.1T1淋巴细胞亚群与自身免疫和免疫缺陷病11现已普遍认为在自身免疫病中,1CD8+细胞的数量和功能的低下是发病的重要因素，l有时也CD4+细胞数量和功能的增高。0最典型的例子就是活动性系统性红斑狼疮（SLE）患者，l这种疾病患者外周血单个核细胞中CD8+细胞百分率下降，l常伴有CD4+细胞百分率增高，lCD4+/CD8+比值升高。0其他自身免疫病象HBsAg1阳性的乙型肝炎，l多发性硬化症活动期，l自身溶血性贫血，l类风湿症，l重症肌无力，l急性GVHD1或排斥反应时患者都具有类似的T1淋巴细胞亚群异常分布的特征。0 。1111CD4+/CD8+比值减小是免疫缺陷病的重要指征。0在获得性免疫缺陷综合征（AIDS）患者中，l就存在着CD4+细胞数显著减少的现象，l因而常常出现CD4+／CD8+比值倒置。0在一些上呼吸道感染的患者中，l体内T抑制细胞的数量和功能都有异常增高的现象。0 。111121．人类T淋巴细胞亚群和病毒感染11现已证明，l很多感染性疾病者和免疫抑制有关，lCD4+／CD8+比值的倒置被认为是病毒感染性疾病的重要指征。0在水痘、i猩红热、i麻疹患者中就发现有CD3+、iCD4+细胞数减少，lCD8+细胞数增多，lCD4+/CD8+比值降低。0在急性期和复发的传染性单核细胞增多症中也有CD4+／CD8+比值降低的现象，l它是由CD8+细胞数增高引起的。0此外HBsAg1阳性的乙型肝炎、i疱疹感染，l以及血吸虫病患者都有类似的CD4+／CD8+比值下降的报道。0 。111131.1T细胞亚群和肿瘤发生11许多研究都证实肿瘤患者外周血中T1淋巴细胞亚群数值异常。0其特征是患者体内CD3+细胞、iCD4+细胞明显减少，l而CD8+细胞明显增加，lCD4+/CD8+比值显著降低。0在实体瘤患者像消化道癌症、i肝癌、i乳腺癌等患者中都有CD3+、iCD4+细胞数降低，lCD8+细胞数增多，lCD4+／CD8+比值明显降低的现象。0在血液性肿瘤患者中T淋巴细胞亚群的异常变化就更为复杂。0上述结果说明肿瘤患者的细胞免疫功能处于免疫抑制状态，l患者对识别和杀伤突变细胞的能力下降，l形成了肿瘤的生长、i转移。0通过检测肿瘤患者T1淋巴细胞亚群的异常变化，l了解机体的免疫动态，l可指导临床上使用免疫调节剂及其他药物治疗肿瘤患者，l以调节其免疫功能，l增强机体的抗肿瘤能力。0 。41.1T淋巴细胞亚群与造血11随着T淋巴细胞亚群检测技术在各方面的应用，l现已发现骨髓造血细胞的增殖和分化障碍与T淋巴细胞亚群异常有关。0如在再生障碍性贫血与粒细胞减少症中，l患者体内外周血CD4+细胞数减少，lCD8+细胞数增多，lCD4+／CD8+比值明显下降。0在血小板减少症患者中CD3+、iCD4+细胞百分比都有明显的下降，l相应地CD4+/CD8+比值显著下降。0在探讨淋巴细胞亚群异常对造血的影响时，l发现患者体内激活的Ts1细胞能抑制体外GM-CFUC1的生长。0由此可推测粒细胞减少症患者体内增生的Ts1细胞是发病的重要因素。0骨髓重建期患者的T1淋巴细胞亚群也存在着数量上的不平衡，l它可能是骨髓移植后患者免疫功能低下的重要原因。0骨髓异常增生综合征（MDS）患者的CD4+细胞百分比减少，lCD8+细胞百分比增高，lCD4+／CD8+比值下降。0这可能是骨髓异常增生的继发表现，l也可能是其发病的原发因素。0",0707,流式细胞技术检测指标
胃细胞学（cytology of stomach ),"【参考范围】Www~MediX~cn胃细胞学检查，l其正常细胞主要有：i胃黏膜柱状上皮细胞、i胃主细胞和壁细胞、i鳞状上皮细胞、i纤毛柱状细胞和吞噬细胞、i十二指肠的上皮细胞、i杯状细胞以及血细胞等非上皮细胞。0【影响因素】Www@MediX@cn1．胃细胞标本采集，l应注意各种采集方法的不同要求，l避免假阴性或假阳性诊断。0对近期有消化道出血的患者或做过钡餐检查的患者不应进行细胞学检查，l否则会干扰诊断准确性；胃刷洗物的采取应先于胃镜的活检，l以防止活检后出血干扰病变区而造成假阴性。0 。2.1为了提高胃细胞学诊断阳性率，l应多次用多种方法检查。0还应结合大便潜血及癌胚抗原（CEA）等肿瘤标志物的检测。0【临床意义】Www_MediX_cn1．良性病变111常见的有胃炎、i胃溃疡、i胃息肉等。0 。2．恶性病变。(l）胃癌：i多见腺癌（95%）如乳头状腺癌、i黏液腺癌、i类癌，l未分化癌及鳞癌少见。0 。(2）其他恶性肿瘤，l如胃原发性淋巴瘤（6%～8%）、i平滑肌肉瘤（l%～3%）等。0",0302,消化系统细胞学
口腔细胞学（cytology of oral cavity ）,【参考范围】Www~MediX~cn口腔的正常细胞有：i复层鳞状上皮细胞、i混合腺腺细胞以及淋巴组织等。0【影响因素】Www@MediX@cn采集口腔内病变组织脱落细胞为标本有些情况下会出现假阴性。0口腔早期鳞癌细胞直接向基底膜下浸润，l口腔表层上皮细胞可正常，l此时则需应用细针穿刺吸取黏膜下肿块组织检测。0【临床意义】Www_MediX_cn1．良性病变111慢性炎症时可见大量鳞状上皮细胞。0黏膜白斑是口腔黏膜复层鳞状上皮高度增生的表现，l一般认为是癌前病变。0 。2．恶性病变111口腔癌是头颊部较常见的恶性肿瘤，l可发生于唇、i舌、i颊、i扁桃体等处，l黏膜下混合腺癌及恶性淋巴瘤较少见。0,0302,消化系统细胞学
"单纯疱疹病毒（herpes simplex virus, HSV)",【参考范围】Www~MediX~cn无【影响因素】Www@MediX@cn无【临床意义】Www_MediX_cn11.1HSV是所有人类病毒性疾病中最常见的病毒。0与HSV1感染有关的主要临床疾病为龈口炎、i角膜炎、i结膜炎、i皮肤疱疹、i无菌性脑膜炎、i脑炎、i生殖器疱疹以及新生儿疱疹。0新生儿感染可局限在皮肤，l或者泛发，l严重的可累及中枢神经系统、i眼、i皮肤以及其他器官。0HSV1还可能与宫颈癌的高发有关。0 。21．新生儿感染疱疹病毒的高发病率（1/21000～1/51000）和高死亡率决定了在孕产妇中开展HSV1感染状况检测的重要意义。0大多数新生儿HSV1感染发生在产道中，l可以通过剖宫产来防止感染的发生，l特别是当孕产妇表现有感染症状时。0 。31．大多数HSV1感染为症状轻微的隐性感染，l人初次感染HSV1后，l病毒即在中枢神经系统潜伏。0大多数人的一生中长期携带，l并受到它频繁发作的困扰。0其中HSV-1主要引起生殖器以外（也有例外）的皮肤、i黏膜和器官感染，l感染后在三叉神经节的感觉神经细胞中潜伏；HSV-2主要引起生殖器及腰以下的皮肤疱疹，l感染后多潜伏在腰骶背根神经节的感觉神经细胞内。0外因和环境因素诱发激活病毒后，l引起皮肤的疱疹性损害，l特别是在脸、i唇和鼻部。0 。41.1HSV的传染源是患者和健康携带者眼、i咽或生殖器分泌物。0HSV-21通过性接触传播，l或由母亲的生殖器感染传递给新生儿。0HSV-11主要通过非性途径传播，l通常是由于接触了感染者的唾液而受到传染。0除新生儿疱疹外，l儿童时期的大多数HSV1感染均是由HSV-1引起的。0 。51．病原学检查主要有病毒分离、i免疫电镜，l以及核酸杂交、iPCR1等分子生物学方法。0对分离自生殖道的HSV1进行分型可以为预后判断提供非常有价值的信息，l因为与21型相比，lHSV-1感染生殖道（约占1/3）后复发的病例要少得多。0临床实验室最常用的方法是检测HSV1抗体。0由于大多数人在201岁之前就已感染过HSV1，l只有进行特异性IgM1抗体检测才能提示有近期感染。0,0605,病毒
"低密度脂蛋合胆固醇( low density lipoprotein cholesterol , LDL-C )",【参考范围】Www~MediX~cn直接法：i11.1951～131.20mmol1/L1。0【影响因素】Www@MediX@cn11．与测定TCH1标本抽取及保存条件相同。0 。21．溶血标本在血红蛋白＞5g/1L1时，l对反应有干扰。0 。31．严重黄疸标本在胆红素＞1711μmo11/L时，l对反应有干扰。0 。41．高密度脂蛋白胆固醇（HDL-C1)1&gt121.18mmol/L1，l对反应有干扰。0【临床意义】Www_MediX_cn11.1LDL-C1是在血浆中由极低密度脂蛋白转变而来，l主要在血管内合成，l是运输胆固醇到肝外组织的主要运载工具。0流行病学与临床研究表明，lLDL-C1在多类脂蛋白中是被公认的主要致病因素，l是动脉粥样硬化斑块中沉积的脂质的主要成分。0LDL-C1的含量与心脑血管疾病的发病率及病变程度呈显著正相关。0因而，l临床检侧LDL1-1C1浓度，l主要用于脂代谢紊乱评价和动脉粥样硬化的危险性预测。0 。21．血清LDL-C1增高主要是胆固醇的增多，l表现为Ⅱa1或Ⅱb1型高脂蛋白血症，l可见于：i①1低甲状腺素血症、i肾病综合征、i糖尿病、i肝脏疾病和慢性肾功能衰竭等；②1血卟啉症、i神经性畏食以及妊娠；③1肥胖及长期高胆固醇和饱和脂肪酸饮食。0 。31．血清LDL-C1减低可见于：i①1高甲状腺素血症、i急性心自肌梗死、i骨髓瘤、i创伤、i严重肝脏疾病及Reye1综合征等；②1营养不良及慢性贫血等。0,0502,脂类及其代谢产物
出血热病毒,"【参考范围】Www~MediX~cn无【影响因素】Www@MediX@cn无【临床意义】Www_MediX_cn11．出血热是临床上以发热和出血为主症的一类疾病的统称。0它可由多种病因引起，l可能的病原体包括病毒、i衣原体（鹦鹉热）、i弓形体、i立克次体（斑点热、i斑点伤寒、iQ1热）、i细菌（各种败血症）、i真菌（念珠菌病、i组织胞浆菌病）、i螺旋体（钩端螺旋体、i回归热螺旋体）、i原虫（恶性疟疾、i锥虫病）等。0病毒性出血热特指其中的某些由节肢动物或啮齿动物传播的病毒感染。0在我国已发现的出血热病毒有汉坦病毒、i新疆出血热病毒、i登革病毒（后两者在虫媒病毒中已作叙述）。0 。21．汉坦病毒（Hantaan1virus1,11HV1）是流行性出血热（epedimic1hemorrhagic1fever1,11EHF)1，l又称肾综合征出血热（hemorrhagic1fever1with1renal1syndrome1,11HFRS）的病原体。0主要分布于亚洲和欧洲，l我国疫情最重，l占发病人数的901％以上，l除青海和新疆外均有病例报道。0HV有广泛的动物宿主，l但主要宿主动物和传染源均系啮齿类动物鼠，l在我国主要是黑线姬鼠和褐家鼠。0人群普遍易感，l接触宿主动物的排泄物，l或吸入其污染尘埃形成的气溶胶而感染。0其中29～551岁约占801%1，l男女比约为7：i3。0本病流行有明显的季节性（以冬春季多见）、i周期性（自201世纪701年代以来，l平均每81年出现一次流行高峰）和易变性。0 。31.1HV1隐性感染率低。0EHF的主要病变是全身小血管和毛细血管广泛损伤。0典型临床表现为高热、i出血和肾损害，l常伴有三痛（头痛、i眼眶痛、i腰痛）和三红（面、i颈、i上胸部潮红），l眼结膜、i咽部及软腭充血，l软腭、i腋下、i前胸等处有出血点。0病死率高达101％。0 。41.1HV病毒分离费时长，l对EHF诊断无意义，l仅用于回顾性流行病学调查。0血清学试验，l如免疫荧光、iELISA1、iMcAb1等，l是目前的主要诊断方法。0患者感染后抗体出现早，l发热第31天即可检测出特异性IgM1抗体，l第7～101天达高峰。0IgG抗体在第3～4天出现，l第10～14天达高峰，l可持续多年（属中和抗体，l所以病后可获得持久免疫力）。0原位杂交、iRT-PCR1等也已用于HV1感染的诊断。0",0605,病毒
高密度脂蛋白胆固醇(high density lipoprotein cholesterol，HDL-C),"【参考范围】Www~MediX~cn直接法：i1.03～1．891mmol／L。0【影响因素】Www@MediX@cn1.1与测定TCH的标本抽取相同，l血清4～25℃稳定6d，l-20℃稳定4个月。0 。2．溶血标本在血红蛋白&gt5g／L时，l对反应有干扰。0 。3．严重黄疸标本在胆红素&gt171μmol／L时,1对反应有干扰。0 。4．低密度脂蛋白胆固醇(LDL-C)&gt6．0mmol／L时，l对反应有干扰。0【临床意义】Www_MediX_cn　　1．HDL-C是密度最大的脂蛋白，l可分为三个亚型，l在肝脏和小肠中合成。0它由约50％蛋白质、i25％磷脂、i20％胆固醇和5％三酰甘油组成，l其主要的生理功能是将肝外组织的胆固醇运回肝脏进行代谢。0流行病学与临床研究表明，lHDL-C的增高可限制组织细胞摄取低密度脂蛋白(LDL)和动脉壁胆固醇的积聚速度，l有利于动脉内膜胆固醇的清除，l降低发生心血管疾病的危险性，l因而其HDL-C的含量与心脑血管疾病的发病率及病变程度呈负相关。0临床检测HDL-C的浓度主要用于动脉粥样硬化的危险性预测及脂代谢紊乱评价。0 。　　2.血清HDL-C增高可见于：i①胆固醇酯转移蛋白(CETP)缺乏症、i慢性阻塞性疾病(COPD)及原发性胆汁性肝硬化等；②饮酒及长期体力活动者。0 。　　3.血清HDL-C降低可见于：i①心脑血管疾病、i糖尿病、i慢性肾功能不全、i急性或慢性肝病、i甲状腺功能异常和严重营养不良等疾病；②肥胖者和长期吸烟者。0",0502,脂类及其代谢产物
新疆出血热病毒,【参考范围】Www~MediX~cn无【影响因素】Www@MediX@cn无【临床意义】Www_MediX_cn是一种真正的蜱传虫媒病毒，l分布准确定位于hyalomma1属硬蜱的分布区域内，l我国报道的病例主要在新疆南部塔克拉玛干沙漠的北、i东缘，l属自然疫源性疾病。0亚洲璃眼蜱是其传播媒介。0发病有明显的季节性，l患者主要出现在4～61月份，l临床表现为发热、i全身疼痛、i中毒症状和出血。0病后免疫力牢固。0,0605,病毒
"总胆固醇（total cholesterol , TCH )",【参考范围】Www~MediX~cn酶法（CHOD-PAP1法）:121.181～61.51mmol/L1。0【影响因素】Www@MediX@cn11．送检胆固醇的标本要求应禁食12～14h1后采血，l24h1内不饮酒和避免服用有关药物的影响。0在2h1内分离血清，l4～251℃1稳定6d1，l—201℃1稳定41个月。0 。21．胆红素＞1711μmol/L时对反应结果有明显的负干扰。0 。31．溶血时会引起正干扰，l但Hb1在1g/L以下时干扰可忽略。0 。41．高血尿酸也可引起负干扰。0 。5.大量还原性药物，l如维生素C1、i酚磺乙胺、i盐酸异丙嗪、i复方丹参等，l也可干扰反应使结果偏低。0【临床意义】Www_MediX_cn11．人体内含胆固醇约140g1，l主要在体内合成，l也可从食物中吸收。0其中251％分布在脑和神经组织，l101%1～201％分布在血液中，l血清中的胆固醇包括与脂肪酸结合的胆固醇酯（CE1）和游离胆固醇（FC1)1，l前者约占总胆固醇的701%1，l肝功能障碍时CE1会减低。0胆固醇是脂类化合物的一种，l是合成肾上腺皮质激素、i性激素、i胆汁酸及构成细胞膜的重要成分。0但如果其在血液中浓度过高，l也可造成心脑血管的严重损害。0临床检测TCH1浓度，l主要用于原发性和继发性脂代谢异常症的诊断，l动脉粥样硬化疾病的危险性预测，l重症肝病及营养学评价。0 。21．血清TCH1增高可见于：i①1原发性高TCH1血症，l如家族性高胆固醇血症（低密度脂蛋白受体缺陷）、i家族性ApoB1缺陷症、i多源性高三酰甘油（TC1）、i混合性高脂蛋白血症；②1继发性高TCH1血症，l如动脉硬化、i肾病综合征、i甲状腺功能减退、i糖尿病、i妊娠、i肠道梗阻等；③1长期的高胆固醇、i高饱和脂肪酸和高热量饮食及饮酒过量。0 。31．血清TCH1降低可见于：i①原发性低TCH1血症，l如家族性无β1或低β脂蛋白血症；②1继发性低TCH1血症，l如甲状腺功能亢进、i严重肝功能衰竭、i溶血性贫血、i感染和营养不良等。0 。41．胆固醇增高，l发生冠心病（CHD1）和动脉粥样硬化（AS1）的危险性也增加，l如同时合并高血压的患者，l其脑出血的危险性也将大大提高。0胆固醇减低，l提示蛋白质热能营养不良，l其发生感染及肿瘤性疾病的概率会增高。0,0502,脂类及其代谢产物
流行性乙型脑炎病毒（epidemic B encephalitis virus ),"【参考范围】Www~MediX~cn无【影响因素】Www@MediX@cn无【临床意义】Www_MediX_cn11．简称乙脑病毒，l曾被称为日本脑炎病毒。0人感染乙脑病毒后，l绝大多数表现为隐性或轻型感染，l只有少数引起中枢神经系统症状，l发生脑炎。0严重者病死率高，l幸存者可留下神经性后遗症。0 。21．乙脑病毒抗原性稳定，l很少变异，l不同地区、i不同时期分离的病毒株之间无明显差异，l应用疫苗预防的效果良好。0近101年来，l我国乙脑发病率明显下降，l但每年仍有21万～41万病例。0以儿童居多，l发病集中在101岁以下，l尤以2～61岁儿童发病率高，l病死率为5％～20％。0由于疫苗的应用，l发病年龄有上升趋势。0 。31．乙脑主要在东南亚地区流行。0我国的流行季节主要在夏季。0主要传染源是（幼）猪，l其次是鸟和驴。0蚊是传播媒介，l也是病毒的长期贮存宿主，l可带病毒过冬。0三代喙库蚊是传播乙脑最强的蚊种。0防蚊和灭蚊是预防乙脑的关键。0 。41．乙脑病毒分离条件要求严格，l临床应用价值不大。0现多采用血清学试验或分子生物学方法检测。0人体感染乙脑病毒后约1周出现特异性IgM抗体，l第21周达到高峰,11IgG抗体在感染2周后出现，l持续时间可达5～15年，l均为中和抗体。0脑脊液中IgM出现早于血清，l有早期诊断价值。0现在常用的血清学方法有免疫酶技术、i直接或间接免疫荧光和单克隆抗体技术等，l原来的血凝抑制试验、i补体结合试验等由于操作繁琐、i影响因素多等原因已渐被临床实验室淘汰。0",0605,病毒
诺瓦克病毒（Norwalk virus),【参考范围】Www~MediX~cn无【影响因素】Www@MediX@cn无【临床意义】Www_MediX_cn能引起急性肠胃炎，l在美国已造成多次流行和散发性感染。0与其他病毒相比在婴幼儿中主要是只引起无症状感染，l诺瓦克病毒在所有年龄组的人群中都可引起感染和临床疾病。0主要以粪－口途径传播。0耐酸、i耐碱、i对热较稳定（60℃130min不能完全灭活）。0对它的买验室诊断正处于研究阶段。0,0605,病毒
艾柯病毒（ECHO virus),"【参考范围】Www~MediX~cn无【影响因素】Www@MediX@cn无【临床意义】Www_MediX_cn又称人类肠道致细胞病变孤儿病毒（entericcytopathogenic1human1orphan1virus1,11ECHO)，l理化性质与脊髓灰质炎病毒和柯萨奇病毒类似，l是20世纪50年代初期在脊髓灰质炎流行期间，l偶尔从健康儿童的粪便分离出来的。0在下列情形时必须考虑到ECHO病毒：i无菌性脑膜炎在夏季流行时；有红疹的发热病（尤其是幼儿）在夏季流行时；暴发性婴幼儿腹泻，l但不能发现致病性肠道菌时。0",0605,病毒
Q 热立克次体,【参考范围】Www~MediX~cn无【影响因素】Www@MediX@cn无【临床意义】Www_MediX_cn11．学名为贝氏柯克斯体（Coxiella1Burnetii)，l因它是Q1热的病原体而习惯上称之为Q1热立克次体。0它对人的感染力特别强，l是立克次体中惟一能通过气溶胶（不必借助于媒介节肢动物）使人及动物发生感染的病原体。0近年来，l以心内膜炎为特征的慢性Q1热病例死亡率高，l抗生素疗效不佳，l需引起足够重视。0 。21．柯克斯体属的DNA碱基组成克分子百分比与其他属之间区别明显，l表明它们之间的亲缘关系较远。0Q1热立克次体与嗜肺军团菌碱基序列相似率达91.31%1，l提示二者关系密切。0Q1热立克次体还是目前立克次体中惟一证明携带质粒的病原体。0 。31．血清学试验是Q1热最常用的实验室检查和特异性诊断方法。0常用的是补体结合试验、i微量凝集试验、i间接免疫荧光技术、iELISA、i免疫印迹等。0多种分子生物学方法也应用于Q1热立克次体检测。0 。41．由于Q1热立克次体存在类似革兰阴性杆菌S→R变异的位相变异，l即随宿主不同可表现两相抗原性。0Ⅱ相和Ⅰ相抗体效价之比有助于鉴别Q1热的临床类型：i两者比例＞11为急性Q1热；而≤1则多为Q1热性心内膜炎。0,0603,螺旋体、支原体、衣原体、立克次体检验
其他对人致病的立克次体,【参考范围】Www~MediX~cn无【影响因素】Www@MediX@cn无【临床意义】Www_MediX_cn汉塞巴尔通体（Bartonella1henselae）是猫抓病的主要病原体，l五日热巴尔通体（Bartonella1quintana）可引起急性传染病战壕热（又称五日热），l以及腺热埃利希体和恰菲埃利希体等。0,0603,螺旋体、支原体、衣原体、立克次体检验
恙虫病群立克次体（tsutugamushi group Rickettsia),【参考范围】Www~MediX~cn无【影响因素】Www@MediX@cn无【临床意义】Www_MediX_cn11．又称东方立克次体（R.1orientalis1)1，l是恙虫病的病原体，l由恙螨叮咬侵入人体，l对人致病力强，l临床症状发热，l虫咬处溃疡，l皮疹，l淋巴结肿大等。0本病流行地区主要是亚洲东南部与大洋洲。0我国恙虫病分布地区，l已经病原学证实的有广东、i海南、i福建、i广西、i浙江、i云南、i四川、i西藏、i台湾等省区，l并有往北扩散的可能。0总之，l凡有潮湿丛林和杂草丛生适于恙螨和鼠类寄居的地方，l都可能成为疫源地。0 。21．恙虫病群立克次体的血清学检测方法主要是外-斐反应、i免疫荧光试验、iELISA等。0分子生物学方法则有重组DNA、iPCR，l以及蛋白成分检测等。0,0603,螺旋体、支原体、衣原体、立克次体检验
"登革病毒（dengue virus , DV)","【参考范围】Www~MediX~cn无【影响因素】Www@MediX@cn无【临床意义】Www_MediX_cn11.是登革热（dengue1fever1,11DF）的病原体，l包括4种不同的血清型。0初次感染DV1一般只引起发热和疼痛等轻微症状，l可自愈，l称为登革热；当再次感染异型登革病毒时，l部分患者出现严重的登革出血热或登革休克综合征，l常可导致死亡。0 。21．登革热的流行是热带和亚热带地区，l特别是东南亚、i西太平洋、i中南美洲地区的一个严重的公共卫生问题。0自19781年以来，l我国南方的海南、i广东、i广西等地发生过71次流行。0目前尚无安全有效的疫苗。0主要传播媒介是伊蚊，l防蚊和灭蚊是预防本病的基本措施。0传染源是登革热患者或隐性感染者。0人对登革病毒普遍易感。0在新流行区，l任何年龄均易感；在地方性流行区，l发病主要是儿童。0 。31．病毒分离主要有动物接种（乳小鼠脑内腹腔联合接种）和组织细胞培养法，l费时繁琐，l一般不被临床实验室采用。0血清学测定比较简单、i迅速，l常用血凝抑制试验、i补体结合试验和中和试验等，l双份血清抗体效价升高41倍以上有诊断意义，l但由于登革病毒与其他黄病毒之间存在交叉反应，l因此有时可发生假阳性。0分子生物学技术，l如斑点杂交、i原位杂交、iRT-PCR技术等，l在登革热的诊断中应用日益广泛。0准确的诊断有时需要应用几种方法综合判断。0",0605,病毒
食管细胞学（cytology of esophagus ),【参考范围】Www~MediX~cn正常食管细胞学所见：i鳞状上皮细胞（来自口腔、i咽部和食管），l多为表层细胞；柱状上皮细胞（来自贲门）；非上皮细胞（包括红细胞、i白细胞、i吞噬细胞等）。0【影响因素】Www@MediX@cn1．标本采集111食管拉网法对晚期食管癌病例检出率较低。0 。2．人为因素111因拉网充气不足、i涂片不均等造成取材不妥、i染色欠佳，l或由于诊断经验不足等造成假阴性或假阳性。0【临床意义】Www_MediX_cn1．食管良性病变时以炎性细胞为主。0多见表层与中层鳞状上皮细胞，l有时可见核异质细胞。0 。2．食管癌951％以上是鳞癌，l腺癌占21%～31%1，l未分化癌较罕见。0,0302,消化系统细胞学
鹦鹉热衣原体（C. psittaci),【参考范围】Www~MediX~cn无【影响因素】Www@MediX@cn无【临床意义】Www_MediX_cn鹦鹉热衣原体主要引起禽畜感染，l少数可因吸入病禽或病兽的感染性分泌物而传染到人，l引起呼吸道症状甚至发生肺炎或不明原因的发热，l但不很严重，l临床上称为鹦鹉热和鸟疫。0近年来有鹦鹉衣原体引起心内膜炎的报道。0,0603,螺旋体、支原体、衣原体、立克次体检验
肝炎病毒（hepatitis virus),【参考范围】Www~MediX~cn无【影响因素】Www@MediX@cn无【临床意义】Www_MediX_cn是一组以肝细胞为主要感染靶细胞的病毒。0迄今为止，l肝炎病毒大致分为甲、i乙、i丙、i丁、i戊、i己、i庚型肝炎病毒共7型。0近来还发现一种新型肝炎病毒——输血传播肝炎病毒。0各型肝炎病毒的病毒特征及临床表现等均不相同。0详细情况参见本书免疫学部分。0 。另外，l还有一些DNA病毒，l如单纯疱疹病毒、i巨细胞病毒、iEV病毒、i腺病毒等，l某些RNA病毒，l如黄热病毒、i腮腺炎病毒等，l也能引发肝炎，l但都属于继发性感染，l不被列入肝炎病毒之列。0,0605,病毒
白细胞趋化性测定（leukocyte chemotaxis ),【参考范围】Www~MediX~cn趋化移动指数为0.0316±0.0059。0【影响因素】Www@MediX@cn无【临床意义】Www_MediX_cn趋化性是某些细胞群在趋化因子作用下的移动性。0在免疫反应，l特别是炎症反应时，l趋化因子的量升高，l细胞的趋化移动加快。0 。病毒感染，l尤其在早期，l常在正常范围内，l而细菌感染时迅速升高，l可以此鉴别细菌或病毒感染。0,0702,细胞免疫学检验
巨噬细胞吞噬功能测定( macrophage phagocytosic function assay ),"【参考范围】Www~MediX~cn吞噬百分率：i0.6277±0.0138；。吞噬指数：i1.058±0.049。0【影响因素】Www@MediX@cn无【临床意义】Www_MediX_cn吞噬细胞是机体重要的防护系统之一，l吞噬试验可了解受试者巨噬细胞的吞噬功能。0有资料表明，l恶性肿瘤患者的吞噬百分率、i吞噬指数均明显低于正常人，l手术切除好转后可以上升。0故本试验还可评价恶性肿瘤患者术后免疫水平的变化。0",0702,细胞免疫学检验
"轮状病毒（rotaviruse , RV)",【参考范围】Www~MediX~cn无【影响因素】Www@MediX@cn无【临床意义】Www_MediX_cn11．轮状病毒分A～F共61群。0其中A1、iB1、iC1三群可感染人。0所致婴幼儿腹泻是儿童仅次于呼吸道感染的第二位常见多发病，l也是婴幼儿死亡的主要原因之一。0发病集中在21岁以内，l又以6个月～l岁婴儿最多。0起病急，l症状主要有呕吐、i腹泻、i水样便，l排便较急、i量多、i无脓血。0据统计，l全世界每年因急性腹泻住院的儿童中有50％～60％是由轮状病毒引起，l以A1群轮状病毒为主。020世纪80年代中期，l发现B群轮状病毒可感染成人引起成人腹泻。0轮状病毒胃肠炎引起的障碍不在于肠道分泌功能，l而在于肠道吸收功能。0感染一般局限于肠道，l除引起腹泻外很少在其他疾病中发现RV。0 。21．本病传染性强，l家庭内和医院内传播迅速。0大多经粪-口途径传播。0急性期患者粪便中含有大量病毒，l起病后第3～4天排出多，l排毒最长可达23d。0因此，l当患者被怀疑是由于病毒性胃肠炎住院时应采取适当措施防止传染。0轮状病毒对理化因子的作用有较强的抵抗力。0耐酸、i耐碱、i耐乙醚、i氯仿、i反复冻融和超声波处理。0粪便中的轮状病毒可在外环境中存活数日乃至数周。0不耐热，l501℃130min1后感染性消失901％。0可被氯气、i臭氧、i过氧乙酸、i70%～90%乙醇、i碘、i酚等灭活。0 。31．病原学检测方法有病毒分离、i电镜或免疫电镜、iRT-PCR等。0目前临床实验室最常用的诊断方法还是通过各种酶免疫方法和乳胶凝集试验鉴定病毒的抗原，l存在的主要问题是可能出现假阳性。0,0605,病毒
"白细胞移动抑制试验( leukocyte migrating inhibition test, MII)",【参考范围】Www~MediX~cn抑制率＞0.20为阳性。0【影响因素】Www@MediX@cn无【临床意义】Www_MediX_cn本试验是检测机体的免疫反应程度，l特别是细胞免疫反应状况，l细胞因子的释放和活性。0 。11.1MII常用于检测机体的迟发性变态反应，l与迟发性变态反应程度呈正相关，l如结核患者。0 。21．恶性肿瘤患者MII常呈阳性，l良性肿瘤者多为阴性。0,0702,细胞免疫学检验
