medname,text,code,name
三妙丸,【处方组成】Www~MediX~cn苍术（炒），l黄柏（炒），l牛膝。0【规格剂型】Www~MediX~cn丸剂【用法用量】Www@MediX@cn口服：i6-9g/次，l2-3次/d。0【功能主治】医用.计算清热燥湿。0用于湿热下注所致的痹证，l症见足膝红肿热痛，l下肢沉重，l小便黄少。0【注意事项】Www_MediX_cn①寒湿痹阻、i脾胃虚寒者忌用；②忌食辛辣油腻之品；③孕妇慎用。0,0902,清热通痹
腰椎痹痛丸,【处方组成】Www~MediX~cn桂枝，l千年健，l五加皮，l桃仁，l骨碎补，l赤勺，l防风，l独活，l防己，l威灵仙，l制草乌，l桑寄生，l秦艽，l红花，l海风藤，l白芷，l续断，l萆薢，l当归。0【规格剂型】Www~MediX~cn丸剂：i每100粒重6.3g。0【用法用量】Www@MediX@cn口服：i2g/次，l3次/d。0【功能主治】医用.计算壮筋骨，l益气血，l舒筋活络，l祛风除湿，l通痹止痛。0用于肝肾不足、i寒湿阻络所致的腰椎痹痛，l症见筋骨无力。0【注意事项】Www_MediX_cn①感冒发热者勿服；②本品含有毒及活血之品，l孕妇忌用；③本品毒性较大，l应在医生指导下使用，l不可过量、i久服。0,2703,通络止痛
壮骨关节丸,【处方组成】Www~MediX~cn狗脊，l淫羊藿，l独活，l骨碎补，l续断，l补骨脂，l桑寄生，l鸡血藤，l熟地黄，l木香，l乳香，l没药。0【规格剂型】Www~MediX~cn丸剂【用法用量】Www@MediX@cn口服：i浓缩丸10丸/次；水丸6g/次，l2次/d。0早晚饭后服用。0【功能主治】医用.计算补益肝肾，l养血活血，l舒筋活络，l理气止痛。0用于肝肾不足，l气滞血瘀，l经络痹阻；各种退行性骨关节痛，l腰肌劳损等。0【注意事项】Www_MediX_cn①关节红肿热痛者慎用；②本品含活血化瘀之品，l可能导致堕胎，l孕妇忌用。0,2703,通络止痛
跌打活血散,【处方组成】Www~MediX~cn红花，l当归，l血竭，l三七，l骨碎补（炒），l续断，l乳香（制），l没药（制），l儿茶，l大黄，l冰片，l土鳖虫。0【规格剂型】Www~MediX~cn散剂【用法用量】Www@MediX@cn口服：i温开水或黄酒送服：i3g/次，l2次/d。0外用：i以黄酒或醋调敷患处。0【功能主治】医用.计算舒筋活血，l散瘀止痛。0用于跌打损伤，l瘀血疼痛，l闪腰岔气。0【注意事项】Www_MediX_cn①皮肤破伤处不宜敷；②孕妇禁用；③本品饭后服用可减轻胃肠反应；脾胃虚弱者慎用。0,2701,疗伤止痛
大七厘散,【处方组成】Www~MediX~cn自然铜（煅，l醋淬），l地鳖虫（甘草制），l大黄（酒制），l骨碎补，l当归尾（酒制），l乳香（煅），l没药（煅），l硼砂（煅），l血竭，l三七，l冰片。0【规格剂型】Www~MediX~cn散剂【用法用量】Www@MediX@cn用黄酒或温开水冲服：i0.6-1.5g/次，l2-3次/d；外用以白酒调敷患处。0【功能主治】医用.计算化瘀消肿，l止痛止血。0用于跌打损伤，l瘀血疼痛，l外伤止血。0【注意事项】Www_MediX_cn①孕妇忌服，l但可外用；②本品饭后服用可减轻胃肠反应；脾胃虚弱者慎用；③皮肤破损处不宜外用。0,2701,疗伤止痛
上清丸,"【处方组成】Www~MediX~cn菊花，l薄荷，l川芎，l白芷，l荆芥，l防风，l桔梗，l连翘，l栀子，l黄芩（酒炒），l黄柏（酒炒），l大黄（酒炒）。0【规格剂型】Www~MediX~cn丸剂：i大蜜丸每丸重9g。0【用法用量】Www@MediX@cn口服:大蜜丸1丸/次,11-2次/d。0【功能主治】医用.计算清热散风，l解毒通便。0用于头晕耳鸣，l目赤，l鼻窦炎，l口舌生疮，l牙龈肿痛，l大便秘结。0【注意事项】Www_MediX_cn①孕妇忌服；②服药期间忌食辛辣油腻之品，l以免助热生痰；③老人、i儿童及素体脾胃虚寒者，l虚火上炎者慎用。0",0602,解表攻里
正骨水,【处方组成】Www~MediX~cn九龙川，l木香，l海风藤，l土鳖虫，l白木香，l皂荚，l五加皮，l莪术，l双铁线，l过江龙，l鸡骨香，l了刁竹，l降香，l两面针，l碎骨木，l羊耳菊，l虎杖，l五味藤，l千斤拔，l朱砂根，l横经席，l穿壁风，l鹰不扑，l草乌，l薄荷脑，l樟脑。0【规格剂型】Www~MediX~cn搽剂：i每瓶装12ml，l15ml，l30ml。0【用法用量】Www@MediX@cn外用：i用药棉蘸药液轻搽患处，l重症者用药液湿透药棉敷患处1小时，l2-3次/d。0【功能主治】医用.计算舒筋活络，l散瘀镇痛，l祛风除湿。0用于跌打扭伤、i骨折脱位以及体育运动前后消除疲劳。0【注意事项】Www_MediX_cn①骨折、i脱臼者宜手法复位后，l再用药物治疗；②本品为外用药，l含草乌有毒，l忌内服；③孕妇忌用；④用药过程中如有瘙痒起疹，l暂停使用。0,2701,疗伤止痛
二妙丸,【处方组成】Www~MediX~cn苍术（炒），l黄柏（炒）。0【规格剂型】Www~MediX~cn丸剂【用法用量】Www@MediX@cn口服：i6-9g/次，l２次/d。0【功能主治】医用.计算燥湿清热。0用于湿热下注，l足膝红肿热痛，l下肢丹毒，l白带，l阴囊湿痒。0【注意事项】Www_MediX_cn①寒湿痹阻，l脾胃虚寒者忌用；②忌食辛辣油腻之品。0,0902,清热通痹
颈痛灵药酒,【处方组成】Www~MediX~cn熟地黄，l何首乌，l黑芝麻，l当归，l丹参，l黄芪，l天麻，l葛根，l千年健，l地枫皮，l枸杞子，l白芍，l骨碎补，l威灵仙，l狗脊，l蛇蜕，l桂枝，l牛膝，l木瓜，l乳香，l没药，l山药，l槲寄生，l甘草，l人参，l鹿茸，l麝香。0【规格剂型】Www~MediX~cn酒剂：i每瓶装100ml，l250ml。0【用法用量】Www@MediX@cn口服：i10-15ml/次，l2次/d。0【功能主治】医用.计算滋补肝肾，l活络止痛。0用于肝肾不足、i瘀血阻络所致的各种颈椎病引起的疼痛，l活动不利。0【注意事项】Www_MediX_cn①本品含麝香、i牛膝，l有碍胎元，l孕妇忌服；②高血压病人慎服。0,2703,通络止痛
九分散,【处方组成】Www~MediX~cn马钱子粉（调制），l麻黄，l乳香（制），l没药（制）。0【规格剂型】Www~MediX~cn散剂：i每包装2.5g。0【用法用量】Www@MediX@cn口服：i饭后服，l2.5g/次，l1次/d；外用：i创伤青肿未破者以酒调敷患处。0【功能主治】医用.计算活血散瘀，l消肿止痛。0用于跌扑损伤，l瘀血肿痛。0【注意事项】Www_MediX_cn①本品含毒性药，l不可多服；②孕妇禁用；小儿及体弱者遵医嘱服用；③本方有活血之品破伤出血者不可外敷；④本品含有麻黄，l心脏病、i高血压患者慎用。0,2701,疗伤止痛
沈阳红药,【处方组成】Www~MediX~cn三七，l川芎，l白芷，l当归，l土鳖虫，l红花，l延胡索。0【规格剂型】Www~MediX~cn片剂【用法用量】Www@MediX@cn口服：i2片/次，l2次/d，l儿童减半。0【功能主治】医用.计算活血止痛，l祛瘀生新。0用于跌打损伤，l筋骨肿痛，l亦可用于血瘀络阻的风湿麻木。0【注意事项】Www_MediX_cn①风湿热痹、i关节红肿热痛者慎用；②本品含有化瘀之品，l孕妇忌用，l经期停用；③内服本品引起过敏反应者，l应停止使用。0,2701,疗伤止痛
七厘散（胶囊）,【处方组成】Www~MediX~cn血竭，l乳香，l没药，l红花，l儿茶，l冰片，l麝香，l朱砂。0【规格剂型】Www~MediX~cn①散剂：i每瓶装1.5g，l3g；②胶囊剂：i每粒装0.5g。0【用法用量】Www@MediX@cn用黄酒或温开水送服：i0.6-1.5g/次，l2-3次/d；外用以白酒调敷患处。0【功能主治】医用.计算化瘀消肿，l止痛止血。0用于跌打损伤，l瘀血疼痛，l外伤止血。0【注意事项】Www_MediX_cn①骨折、i脱臼者宜手法复位后，l再用药物治疗；②本品含有化瘀之品及有毒药物，l孕妇忌用；③本品含有朱砂，l不宜过量、i长期服用；④本品含有乳香、i没药，l饭后服用可减轻胃肠反应；皮肤过敏者勿用。0,2701,疗伤止痛
克伤痛搽剂,【处方组成】Www~MediX~cn当归，l川芎，l红花，l丁香，l生姜，l樟脑，l松节油。0【规格剂型】Www~MediX~cn搽剂：i每瓶装30ml，l40ml，l100ml。0【用法用量】Www@MediX@cn外用适量，l涂擦患处并按摩至局部发热，l2-3次/d。0【功能主治】医用.计算活血化瘀，l消肿止痛。0用于急性软组织扭挫伤，l症见皮肤青紫瘀斑、i血肿疼痛。0【注意事项】Www_MediX_cn①孕妇慎用；②皮肤破损处不宜使用；③酒精过敏者忌用。0,2701,疗伤止痛
竭红跌打酊,【处方组成】Www~MediX~cn红花，l儿茶，l当归尾，l白矾，l苏木，l芦荟，l乳香，l安息香，l没药，l血竭。0【规格剂型】Www~MediX~cn酊剂【用法用量】Www@MediX@cn外用：i用棉花浸药液后擦患处，l2-3次/d。0【功能主治】医用.计算散瘀消肿，l活络止痛。0用于跌伤损伤、i筋骨扭伤、i局部青紫肿痛。0【注意事项】Www_MediX_cn①皮肤破损处勿用；②本品含活血破血药，l孕妇慎用；③对酊剂过敏者勿用。0,2701,疗伤止痛
跌打七厘散,【处方组成】Www~MediX~cn当归（酒制），l红花，l乳香（醋制），l没药（醋制），l血竭，l三七，l麝香，l冰片，l朱砂，l儿茶。0【规格剂型】Www~MediX~cn散剂【用法用量】Www@MediX@cn口服：i0.5-1g/次，l2-3次/d。0【功能主治】医用.计算活血散瘀，l消肿止痛。0用于跌打损伤，l外伤出血。0【注意事项】Www_MediX_cn①孕妇忌用；②本品含重金属朱砂，l不宜过量、i久服；③本品饭后服用可减轻胃肠反应；脾胃虚弱者慎用。0,2701,疗伤止痛
息伤乐酊,【处方组成】Www~MediX~cn防风，l白芷，l草乌（银花甘草炙），l三七，l肉桂，l大黄，l血竭，l鸡血藤，l艾叶，l透骨草，l地黄，l薄荷油，l樟脑，l紫草，l雄黄。0【规格剂型】Www~MediX~cn酊剂：i每瓶装：i20ml，l40ml。0【用法用量】Www@MediX@cn外用：i将患处洗净，l涂擦，l2-5ml/次，l3-5次/d；血肿胀严重者可用纱布浸药液，l湿敷患处。0【功能主治】医用.计算活血化瘀，l消肿止痛。0用于急性扭挫，l跌扑筋伤引起的皮肤青紫瘀血不散，l红肿疼痛，l活动不利。0【注意事项】Www_MediX_cn①风湿热痹、i关节红肿热痛者慎用；②本方为外用药，l含有毒药乌草、i重金属雄黄，l切勿入口；③皮肤破伤、i关节炎急性期者忌用；④本品含活血通经之品，l孕妇忌用；⑤饮食宜清淡，l忌食生冷油腻及不易消化之品；⑥对酊剂过敏者勿用。0,2701,疗伤止痛
神农镇痛膏,【处方组成】Www~MediX~cn三七，l胆南星，l白芷，l狗脊，l羌活，l石菖蒲，l防风，l升麻，l红花，l土鳖虫，l川芎，l当归，l血竭，l马钱子，l没药，l樟脑，l重楼，l薄荷脑，l乳香，l水杨酸甲酯，l冰片，l丁香罗勒油，l麝香，l颠茄流浸膏，l熊胆粉。0【规格剂型】Www~MediX~cn膏药剂【用法用量】Www@MediX@cn贴患处。0【功能主治】医用.计算活血散瘀，l消肿止痛。0用于跌打损伤，l风湿关节痛，l腰背酸痛。0【注意事项】Www_MediX_cn①风湿热痹，l关节红肿热痛者不宜使用；②本方含有活血化瘀及有毒药物，l孕妇忌用；③皮肤破损处，l不宜使用；④饮食宜清淡，l忌食生冷油腻之品；⑤皮肤过敏者不宜使用。0,2701,疗伤止痛
防风通圣丸,【处方组成】Www~MediX~cn防风，l荆芥穗，l薄荷，l麻黄，l大黄，l芒硝，l栀子，l滑石，l桔梗，l石膏，l川芎，l当归，l白芍，l黄芩，l连翘，l甘草，l白术（炒）。0【规格剂型】Www~MediX~cn丸剂：i水丸每20丸重1g，l浓缩丸每8丸相当于原药材6g。0【用法用量】Www@MediX@cn口服：i①水丸6g/次，l2次/d；②浓缩丸8g/次，l2次/d。0【功能主治】医用.计算解表通里，l清热解毒。0用于外寒内热，l表里俱实，l恶寒壮热，l头痛咽干，l小便短赤，l大便秘结，l瘰疬初起，l风疹湿疮。0【注意事项】Www_MediX_cn①虚寒证者不宜用；②孕妇慎用；③服药期间，l忌服滋补性中药，l忌烟酒及辛辣、i生冷、i油腻食物。0,0602,解表攻里
独一味胶囊（片）,【处方组成】Www~MediX~cn独一味【规格剂型】Www~MediX~cn胶囊剂：i每粒装0.3g。0【用法用量】Www@MediX@cn口服：i3粒/次，l3次/日，l7天为一疗程；或必要时服。0【功能主治】医用.计算活血止痛，l化瘀止血。0用于多种外科手术后的刀口疼痛、i出血，l外伤骨折，l筋骨扭伤。0风湿痹痛以及崩漏、i痛经、i牙龈肿痛、i出血等。0【注意事项】Www_MediX_cn①骨折、i脱臼者宜手法复位后，l再用药物治疗；②孕妇慎用；③饮食宜清淡，l多选易消化食品。0,2701,疗伤止痛
骨质宁搽剂,【处方组成】Www~MediX~cn云母石，l黄连，l枯矾。0【规格剂型】Www~MediX~cn搽剂：i每瓶装50ml，l100ml。0【用法用量】Www@MediX@cn外用：i涂于患处，l3-5次/d。0【功能主治】医用.计算活血化瘀、i消肿止痛。0用于瘀血阻络所致骨质增生引起的功能性障碍、i软组织损伤及各种肿胀、i酸胀、i麻木疼痛及活动功能障碍。0【注意事项】Www_MediX_cn如有擦破伤或溃疡不宜使用。0,2701,疗伤止痛
骨友灵搽剂,【处方组成】Www~MediX~cn红花，l延胡索，l鸡血藤，l制川乌，l威灵仙，l蝉蜕，l防风，l续断，l制何首乌。0【规格剂型】Www~MediX~cn搽剂【用法用量】Www@MediX@cn外用：i涂于患处，l热敷20-30分钟，l2-5ml，l2-3次/d。014日为一个疗程，l间隔1周，l一般用药2疗程或遵医嘱。0【功能主治】医用.计算活血化瘀，l消肿止痛。0用于瘀血阻络所致的骨性关节炎，l软组织损伤，l症见关节肿胀，l疼痛。0活动受限。0【注意事项】Www_MediX_cn①孕妇忌用；②本品含有毒药物，l应在医生指导下使用，l不可久用；③个别患者用药后出现皮肤发痒，l发热及潮红，l且勿扰，l停药后症状即可消失。0,2701,疗伤止痛
麝香壮骨膏,【处方组成】Www~MediX~cn药材浸膏，l麝香，l薄荷脑，l水杨酸甲酯，l豹骨，l硫酸软骨素，l冰片，l盐酸苯海拉明，l樟脑。0【规格剂型】Www~MediX~cn橡胶膏剂【用法用量】Www@MediX@cn外用：i贴于患处。0【功能主治】医用.计算祛风除湿，l消肿止痛。0用于风湿阻络，l外伤瘀血所致关节痛，l腰痛，l神经痛，l肌肉酸痛，l扭伤，l挫伤。0【注意事项】Www_MediX_cn①风湿热痹，l关节红肿疼痛者不宜；②本品含麝香，l有碍胎元，l孕妇忌用；③饮食宜清淡，l忌食生冷油腻及不易消化之品；④皮肤破损处不宜使用；⑤皮肤过敏者不宜使用。0,2703,通络止痛
回生第一丹（散、胶囊）,【处方组成】Www~MediX~cn土鳖虫，l当归，l乳香（醋炙），l血竭，l自然铜（煅醋淬），l麝香，l朱砂。0【规格剂型】Www~MediX~cn胶囊剂；每粒装0.2g。0【用法用量】Www@MediX@cn用温黄酒或温开水送服：i5粒/次，l2-3次/d。0【功能主治】医用.计算活血散瘀，l消肿止痛。0用于跌打损伤，l闪腰岔气，l伤筋动骨，l皮肤青肿，l血瘀疼痛。0【注意事项】Www_MediX_cn①孕妇忌服；②骨折、i脱臼应先复位后，l再行药物治疗；③本品含朱砂，l有毒，l不可过量、i久服。0,2701,疗伤止痛
伤科接骨片,【处方组成】Www~MediX~cn红花，l土鳖虫，l朱砂，l马钱子粉，l没药（炙），l三七，l海星（炙），l鸡骨（炙），l冰片，l自然铜（煅），l乳香（炙），l甜瓜子。0【规格剂型】Www~MediX~cn片剂【用法用量】Www@MediX@cn口服：i成人4片/次；十岁至十四岁儿童3片/次。03次/d，l以温开水或黄酒送服。0【功能主治】医用.计算活血化瘀，l消肿止痛，l舒筋壮骨。0用于跌打损伤，l闪腰岔气，l伤筋动骨，l瘀血肿痛，l损伤红肿等症。0对骨折患者需经复位后配合使用。0【注意事项】Www_MediX_cn①骨折、i脱臼者宜手法复位后，l再用药物治疗；②本品含活血化瘀和有毒药物，l孕妇忌服。0,2702,接骨续筋
跌打丸,【处方组成】Www~MediX~cn三七，l当归，l白芍，l赤芍，l桃仁，l红花，l血竭，l北刘寄奴，l骨碎补（烫），l续断，l苏木，l牡丹皮，l乳香（制），l没药（制），l姜黄，l三棱（醋制），l防风，l甜瓜子，l枳实（炒），l桔梗，l甘草，l关木通，l自然铜（煅），l土鳖虫。0【规格剂型】Www~MediX~cn丸剂：i每丸重3g。0【用法用量】Www@MediX@cn口服：i1丸/次，l2次/d。0【功能主治】医用.计算活血散瘀，l消肿止痛。0用于跌打损伤，l筋断骨折，l瘀血肿痛，l闪腰岔气。0【注意事项】Www_MediX_cn①骨折、i脱臼者宜手法复位后，l再用药物治疗；②孕妇忌用；③本品饭后服用可减轻胃肠反应；脾胃虚弱者慎用。0,2701,疗伤止痛
接骨七厘片,【处方组成】Www~MediX~cn乳香（炒），l没药（炒），l当归，l土鳖虫，l骨碎补（烫），l硼砂，l血竭，l自然铜（煅），l大黄（酒炒）。0【规格剂型】Www~MediX~cn片剂：i每片重0.3g。0【用法用量】Www@MediX@cn口服：i5片/次，l2次/d，l黄酒送下。0【功能主治】医用.计算活血化瘀，l接骨止痛。0用于跌打损伤，l续筋接骨，l闪腰岔气，l瘀血肿痛。0【注意事项】Www_MediX_cn①骨折、i脱臼者宜手法复位后，l再用药物治疗；②本品含破血逐瘀之品，l孕妇忌服；③本品含有乳香、i没药，l胃弱者慎服。0,2702,接骨续筋
风湿骨痛丸,【处方组成】Www~MediX~cn制川乌，l制草乌，l红花，l甘草，l木瓜，l乌梅，l麻黄。0【规格剂型】Www~MediX~cn丸剂：i每10粒重1.5g。0【用法用量】Www@MediX@cn口服：i10-15粒/次，l2次/d。0【功能主治】医用.计算温经散寒，l通络止痛。0用于寒湿痹所致的手足四肢腰脊疼痛；风湿性关节炎见上述证候者。0【注意事项】Www_MediX_cn①本品含川乌、i草乌有毒，l不可多服；②孕妇忌服；③阴虚火旺，l湿热痹病者忌用。0,0901,祛寒通痹
骨折挫伤胶囊,"【处方组成】Www~MediX~cn猪骨(制),1黄瓜子(制),1自然铜(煅),1红花,1大黄,1当归,1乳香(炒),1没药(制),1血竭,1土鳖虫。0【规格剂型】Www~MediX~cn胶囊剂：i每粒装0.29g。0【用法用量】Www@MediX@cn口服：i用温黄酒或温开水送服：i4-6粒/次，l3次/d；小儿酌减。0【功能主治】医用.计算舒筋活络，l接骨止痛。0用于跌打损伤，l消肿散瘀，l扭腰岔气等症。0【注意事项】Www_MediX_cn①骨折，l脱臼者宜手法复位后，l再用药物治疗；②本品含破血逐瘀之品，l孕妇忌服；③本品含有乳香、i没药，l胃弱者慎服。0",2702,接骨续筋
红茴香注射液,【处方组成】Www~MediX~cn红茴香。0【规格剂型】Www~MediX~cn注射剂：i每支装1ml，l2ml。0【用法用量】Www@MediX@cn痛点、i穴位或肌内注射：i1-2ml/次，l一日或隔日一次。03-5次为一疗程；或遵医嘱。0【功能主治】医用.计算消肿散瘀，l活血止痛。0用于外伤瘀血，l风湿瘀阻所致腰肌劳损，l关节或肌肉韧带伤痛及风湿痛等。0【注意事项】Www_MediX_cn①妇女经期及孕妇忌用；②风湿热痹，l关节红肿热痛者不宜使用；③注射后见过敏者，l应立即停药。0,2701,疗伤止痛
活络丸,【处方组成】Www~MediX~cn蛇蕲（酒炙），l麻黄，l羌活，l竹节香附，l天麻，l乌梢蛇（酒炙），l细辛，l虎骨（油炙），l僵蚕（麸炒），l铁丝威灵仙（酒炙），l防风，l全蝎，l肉桂（去粗皮），l附子（炙），l丁香，l何首乌（黑豆酒炙），l没药（醋炙），l乳香（醋炙），l赤芍，l血竭，l地龙，l玄参，l甘草，l熟地黄，l白术（麸炒），l茯苓，l人参，l龟板（沙烫醋淬），l骨碎补，l当归，l广藿香，l熟大黄，l白芷，l川芎，l草豆蔻，l黄芩，l沉香，l黄连，l青皮（醋炙），l香附（醋炙），l天竺黄，l木香，l乌药，l松香，l葛根，l豆蔻，l麝香，l水牛角浓缩粉，l冰片，l人工牛黄，l朱砂，l安息香。0【规格剂型】Www~MediX~cn丸剂：i每丸重3g。0【用法用量】Www@MediX@cn温黄酒或温开水送服：i1丸/次，l2次/d。0【功能主治】医用.计算祛风除湿，l舒筋活络。0用于风寒湿痹引起的肢体疼痛，l手足麻木，l筋脉拘挛，l中风瘫痪，l口眼歪斜，l半身不遂，l言语不清等。0【注意事项】Www_MediX_cn①中风属肝肾阴虚者慎用；②孕妇忌服；③服药期间，l忌食膏粱厚味，l油腻不化之品；④对本品过敏者忌用；出血性中风初期，l神志不清者忌用；⑤本品含麻黄，l高血压、i心脏病患者慎用；含附子有毒，l不可过服、i久服。0,0901,祛寒通痹
大活络丸,【处方组成】Www~MediX~cn蕲蛇，l乌梢蛇，l威灵仙，l两头尖，l麻黄，l贯众，l甘草，l羌活，l肉桂，l广藿香，l乌药，l黄连，l熟地黄，l大黄，l木香，l沉香，l细辛，l赤芍，l没药（制），l丁香，l乳香（制），l僵蚕（炒），l天南星（制），l青皮，l骨碎补（烫、i去毛），l豆蔻，l安息香，l黄芩，l香附（醋制），l玄参，l白术（麸炒），l防风，l龟甲（醋淬），l葛根，l虎骨（油酥），l当归，l血竭，l地龙，l犀角，l麝香，l松香，l牛黄，l冰片，l红参，l制草乌，l天麻，l全蝎，l何首乌。0【规格剂型】Www~MediX~cn丸剂：i每丸重3.5g。0【用法用量】Www@MediX@cn温黄酒或温开水送服：i1丸/次，l1-2次/d。0【功能主治】医用.计算祛风散寒，l除湿豁痰，l活络止痛。0用于中风痰厥引起的瘫痪，l足萎痹痛，l筋脉拘急，l腰腿疼痛及跌打损伤，l行走不便，l胸痹等症。0【注意事项】Www_MediX_cn①阴虚火旺者慎用；出血性中风初期，l神志不清者忌用；②孕妇忌用；③服药期间，l忌食膏粱厚味，l戒酒；④本品含乳香、i没药，l脾胃虚弱者慎用；对本品过敏者忌用；本品含草乌有毒，l不可过服、i久服。0,0901,祛寒通痹
新型狗皮膏,【处方组成】Www~MediX~cn生川乌，l羌活，l高良姜，l官桂，l当归，l防己，l麻黄，l红花，l洋金花，l白屈菜，l花椒，l蟾酥，l白花菜子，l透骨草，l没药，l乳香，l薄荷脑，l冰片，l樟脑，l水杨酸甲酯，l八角茴香油，l盐酸苯海拉明。0【规格剂型】Www~MediX~cn橡胶膏剂：i每张6.5×5cm，l6.5×10cm。0【用法用量】Www@MediX@cn贴患处。0【功能主治】医用.计算祛风散寒，l舒筋活血，l活络止痛。0用于风寒湿瘀型痹证，l症见四肢麻木，l腰腿冷痛，l肌肉酸痛，l关节不利，l筋脉拘急；或急性扭伤，l风湿痛，l神经痛等。0【注意事项】Www_MediX_cn①若局部红肿热痛者慎用；②孕妇忌用；③患处局部皮肤破损，l或对橡胶膏过敏者慎用；④本品含麻黄，l高血压、i心脏病患者慎用；含乳香、i没药，l脾胃虚弱者慎用。0,0901,祛寒通痹
狗皮膏,【处方组成】Www~MediX~cn生川乌，l生草乌，l羌活，l独活，l青风藤，l香加皮，l防风，l铁丝威灵仙，l苍术，l蛇床子，l麻黄，l高良姜，l小茴香，l官桂，l当归，l赤芍，l木瓜，l苏木，l大黄，l油松节，l续断，l川芎，l白芷，l乳香，l没药，l冰片，l樟脑，l丁香，l肉桂。0【规格剂型】Www~MediX~cn膏药剂：i每张净重12g，l15g，l24g，l30g。0【用法用量】Www@MediX@cn外用：i用生姜擦净患处皮肤，l将膏药加温软化，l贴于患处或穴位。0【功能主治】医用.计算祛风散寒，l活血止痛。0用于风寒湿邪，l气血瘀滞所致的痹病，l症见四肢麻木，l腰腿疼痛，l筋脉拘挛，l或跌打损伤，l闪腰岔气，l局部肿痛；或寒湿瘀滞所致的脘腹冷痛，l行经腹痛，l寒湿带下，l积聚痞块。0【注意事项】Www_MediX_cn①若局部红肿热痛，l属风湿热痹者慎用；②孕妇忌用；③本品含有毒药材，l患处局部皮肤破损者忌用；④对本品过敏者忌用。0,0901,祛寒通痹
附桂风湿膏,"【处方组成】Www~MediX~cn生姜,1鲜葱,1生附子,1当归,1地黄,1乳香,1肉桂,1苍术,1没药,1杜仲,1川牛膝,1独活,1千年健,1川芎,1干姜,1厚朴,1羌活,1骨碎补,1桂枝,1防风,1甘草,1生南星,1木香,1地枫皮,1白芷,1丁香,1锁阳,1韭菜子,1陈皮,1麻黄,1北细辛,1生草乌,1淫羊藿,1吴茱萸,1生白附子,1山柰,1薄荷脑,1冰片,1肉桂油,1水杨酸甲酯。0【规格剂型】Www~MediX~cn橡胶膏剂【用法用量】Www@MediX@cn外用：i贴患处。0【功能主治】医用.计算祛风除湿，l散寒止痛。0用于寒湿瘀阻型痹证，l症见四肢麻木，l腰腿冷痛，l跌打损伤等。0【注意事项】Www_MediX_cn①若局部红肿热痛，l属风湿热痹者慎用；②孕妇忌用；③本品含有毒药材，l患处局部皮肤破损者忌用；④皮肤过敏者忌用。0",0901,祛寒通痹
冯了性风湿跌打药酒,【处方组成】Www~MediX~cn丁公藤，l桂枝，l麻黄，l羌活，l当归，l川芎，l白芷，l补骨脂，l乳香，l猪牙皂，l陈皮，l苍术，l厚朴，l香附，l木香，l枳壳，l白术，l山药，l黄精，l菟丝子，l小茴香，l苦杏仁，l泽泻，l五灵脂，l蚕砂，l牡丹皮，l没药。0【规格剂型】Www~MediX~cn酒剂【用法用量】Www@MediX@cn①口服：i10-15ml/次，l2-3次/d；②外用：i擦于患处；若有肿痛黑瘀，l用生姜捣碎炒热，l加入药酒适量，l擦患处。0【功能主治】医用.计算祛风除湿，l活血止痛。0用于风寒湿痹，l手足麻木，l腰腿冷痛，l跌打损伤，l瘀滞肿痛。0【注意事项】Www_MediX_cn①湿热痹病者慎用；②孕妇禁内服，l忌外擦腹部；③本品含乳香，l没药，l脾胃虚弱者慎用；对酒精过敏者忌服；④服药期间，l忌食生冷食品；⑤本品重用丁公藤，l辛温，l有毒，l有强烈发汗作用，l体虚多汗者慎服，l小儿慎用或不用；体质壮实者，l也应中病即止，l不可过服、i久服；若服后有出汗、i多涎、i胸闷、i皮肤红痒等反应，l应停止服用。0,0901,祛寒通痹
风湿痛药酒,【处方组成】Www~MediX~cn石楠藤，l麻黄，l枳壳，l桂枝，l蚕砂，l黄精，l陈皮，l厚朴，l苦杏仁，l泽泻，l山药，l苍术，l牡丹皮，l川芎，l白术，l白芷，l木香，l石耳，l羌活，l小茴香，l猪牙皂，l补骨脂，l香附，l菟丝子，l没药，l当归，l乳香。0【规格剂型】Www~MediX~cn酒剂【用法用量】Www@MediX@cn口服：i10-15g/次，l2次/d。0【功能主治】医用.计算温经散寒，l活络止痛。0用于寒湿闭阻经络型痹证，l症见腰脊疼痛、i四肢关节冷痛；风湿性关节炎见上述证候者。0【注意事项】Www_MediX_cn①阴虚火旺、i阳亢风动者忌用；②孕妇忌服；③本品含麻黄，l高血压、i心脏病患者慎用；含乳香、i没药，l脾胃虚弱者慎用；对酒精过敏者忌服；④服药期间，l忌食生冷食品。0,0901,祛寒通痹
血脂宁丸,【处方组成】Www~MediX~cn决明子，l山楂，l荷叶，l制何首乌，l白糖。0【规格剂型】Www~MediX~cn丸剂：i每丸重9g。0【用法用量】Www@MediX@cn口服：i2丸/次，l2-3次/d。0【功能主治】医用.计算化浊降脂，l润肠通便。0用于痰浊阻滞型高脂血症，l症见头重体困，l大便干燥等。0【注意事项】Www_MediX_cn①消化性溃疡、i胃酸分泌过多者慎用；②饮食宜清淡、i低糖、i低盐、i低脂，l食勿过饱，l忌食辛辣、i油腻食物。0,0806,化湿降脂
