medname,text,code,name
班布特罗,【妊娠危险分级】【妊娠】慎用【哺乳】慎用【详细叙述】动物实验未见致畸作用。0但建议在怀孕的前3个月内慎用。0尚不知班布特罗或其中间代谢物是否会分泌入乳汁。0有报道发现母亲使用β2受体激动剂，l其早产新生儿有一过性的低血糖。0,0403,平喘药
沙美特罗,【妊娠危险分级】C【妊娠】慎用【哺乳】慎用【详细叙述】妊娠和哺乳期问，l只有在预期对母亲的益处超过任何对胎儿或乳儿的可能危害时才考虑用药。0哺乳期妇女用药的安全性尚不明确，l应充分权衡利弊后用药。0,0403,平喘药
阿托伐他汀,【妊娠危险分级】X【妊娠】禁用【哺乳】禁用【详细叙述】孕妇禁用，l因为其减少胆固醇的合成会对婴儿发育造成损害。0哺乳期妇女禁用。0,0304,降血脂药物
氨力农,【妊娠危险分级】C【妊娠】慎用【哺乳】慎用【详细叙述】对妊娠的影响在人体研究尚不充分，l但动物试验显示可能增加骨骼或其他畸形的发生率。0还没有哺乳方面的研究资料。0,0302,抗心力衰竭药
普罗帕酮,【妊娠危险分级】C【妊娠】慎用【哺乳】慎用【详细叙述】动物实验未发现胚胎毒性，l孕妇(特别是前3个月)和哺乳期妇女，l应权衡利弊慎用。0,0302,抗心力衰竭药
多巴酚丁胺,【妊娠危险分级】B【妊娠】慎用【哺乳】慎用【详细叙述】未曾用于孕妇，l妊娠期用药之安全性尚有待研究决定。0,0302,抗心力衰竭药
去乙酰毛花苷,【妊娠危险分级】C【妊娠】慎用【哺乳】慎用【详细叙述】安全性尚未确立。0应监测母体药物血哺乳期用药的安全性尚未确立。0,0302,抗心力衰竭药
地高辛,【妊娠危险分级】【妊娠】慎用【哺乳】酌用【详细叙述】动物研究尚未显示致畸作用，l可通过胎盘，l母体过量服用可致胎儿死亡。0可分泌至乳汁，l但对乳儿不会产生副作用。0,0302,抗心力衰竭药
特布他林,【妊娠危险分级】B【妊娠】可用B；妊娠早期慎用【哺乳】慎用【详细叙述】怀孕前3个月内慎用本药，l如在分娩时应用静脉制剂，l可能引起母体一过性低血钾、i低血糖、i肺水肿及胎儿的低血糖。0曾有孕妇应用静脉制剂引起致死性心动过速的报道。0本药是否排入人乳尚不明确，l哺乳期妇女慎用。0,0403,平喘药
斯巴敏,【妊娠危险分级】【妊娠】酌用【哺乳】酌用【详细叙述】尚没有胚胎毒性、i畸形和基因诱变的报道，l像所有药物一样，l斯巴敏只应在绝对需要和严密的医学监视下才能用于孕妇及哺乳期妇女。0,0502,胃肠解痉药
普罗布考,【妊娠危险分级】B【妊娠】可用B【哺乳】慎用【详细叙述】动物实验显示对胎儿无副作用，l对妊娠的影响在人体研究尚不充分，l有个别报道整个孕期应用对胎儿无损害。0,0304,降血脂药物
东莨菪碱,【妊娠危险分级】C【妊娠】慎用【哺乳】慎用【详细叙述】本药注射后可迅速通过胎盘屏障，l抑制胎儿迷走神经，l引起胎儿心动过速，l孕妇需权衡利弊，l慎用。0哺乳期妇女慎用。0,0502,胃肠解痉药
奥美拉唑,【妊娠危险分级】C【妊娠】慎用【哺乳】慎用【详细叙述】虽然动物实验表明本品无胎儿毒性或致畸作用，l但对孕期妇女建议不用。0本品是否能分泌入乳汁不详。0然而对乳儿可能存在抑制胃酸分泌的潜在危险，l乳母慎用。0,0501,抗酸及治疗消化性溃疡病药
罗沙替丁乙酸酯,【妊娠危险分级】【妊娠】慎用【哺乳】慎用【详细叙述】孕妇和儿童用药的安全性尚未明确，l一般不宜应用。0哺乳期妇女用药时应停止授乳。0,0501,抗酸及治疗消化性溃疡病药
布地奈德,【妊娠危险分级】C；B-吸入或鼻腔用药【妊娠】慎用【哺乳】慎用【详细叙述】妊娠期动物使用布地奈德可引起胎儿发育异常，l药物对人体的作用尚不确定。0但除非在病情必需时，l应避免妊娠期用药。0动物实验研究表明，l布地奈德可通过胎盘屏障。0妊娠期妇女大量应用皮质类固醇激素后生产的婴儿，l应检查其是否存在肾上腺功能减退。0糖皮质激素可经乳汁分泌，l尽管对布地奈德尚无此方面研究报道，l但布地奈德有可能具有相似的作用，l因此在哺乳期妇女应用本药时，l应认真地评估利弊。0,0403,平喘药
雷尼替丁,【妊娠危险分级】B【妊娠】慎用【哺乳】慎用【详细叙述】本药可透过胎盘并于人乳中排出，l因此妊娠及哺乳期妇女除非必要时才用。0,0501,抗酸及治疗消化性溃疡病药
铝碳酸镁,【妊娠危险分级】B【妊娠】酌用【哺乳】酌用【详细叙述】妊娠及哺乳期斟酌使用。0对哺乳期的影响尚不明确，l乳母用药须权衡利弊。0,0501,抗酸及治疗消化性溃疡病药
氢氧化铝,【妊娠危险分级】C【妊娠】慎用【哺乳】慎用【详细叙述】对孕妇及哺乳期妇女的影响尚不明确。0,0501,抗酸及治疗消化性溃疡病药
氧化镁,【妊娠危险分级】【妊娠】可用【哺乳】可用【详细叙述】妊娠及哺乳期可以使用。0,0501,抗酸及治疗消化性溃疡病药
碳酸氢钠,【妊娠危险分级】C【妊娠】慎用【哺乳】慎用【详细叙述】长期或大量应用可致代谢性碱中毒，l并且钠负荷过高引起水肿等，l孕妇应慎用。0临近分娩期大量应用对分娩活动可能有抑制作用。0本品可经乳汁分泌，l但对婴儿的影响尚无有关资料，l哺乳期慎用。0,0501,抗酸及治疗消化性溃疡病药
间苯三酚,【妊娠危险分级】【妊娠】慎用【哺乳】慎用【详细叙述】妊娠及哺乳期妇女慎用。0,0502,胃肠解痉药
阿托品,【妊娠危险分级】C【妊娠】慎用【哺乳】慎用【详细叙述】本药注射后可迅速通过胎盘屏障，l抑制胎儿迷走神经，l引起胎儿心动过速，l孕妇需权衡利弊，l慎用。0本品可分泌至乳汁，l并有抑制泌乳作用，l大量应用时，l引起乳儿瞳孔散大、i烦躁、i高热、i皮肤干燥。0哺乳期妇女慎用。0,0502,胃肠解痉药
美贝维林,【妊娠危险分级】【妊娠】慎用【哺乳】可用【详细叙述】动物实验未显示本药有任何胚胎毒性，l但妊娠期用药仍应慎重。0本药治疗剂量下不经乳汁分泌，l因此对哺乳期的婴儿无不良影响。0,0502,胃肠解痉药
阿尔维林,【妊娠危险分级】【妊娠】慎用【哺乳】慎用【详细叙述】虽无有关致畸性的报道，l但妊娠前3个月须谨慎。0哺乳期慎用。0,0502,胃肠解痉药
孟鲁司特,【妊娠危险分级】B【妊娠】可用B【哺乳】慎用【详细叙述】动物实验证明孟鲁司特不影响生育能力，l无致畸作用和对胎儿的毒性作用。0然而，l尚未研究妊娠妇女服用本药的安全性，l故妊娠期持续用药应权衡利弊，l仅在确实需要时才使用本药。0孟鲁司特能经母乳排泄，l故哺乳期妇女不宜服用本药。0,0403,平喘药
昂丹司琼,【妊娠危险分级】B【妊娠】慎用【哺乳】慎用【详细叙述】本品对动物无致畸作用，l但对人类无此经验，l故应十分谨慎。0怀孕期间(尤其头3个月)除非用药的益处大大超过可能引起的危险，l否则不宜使用本品。0由于本品可经乳汁分泌，l故哺乳期妇女服用本品时应停止哺乳。0,0502,胃肠解痉药
托烷司琼,【妊娠危险分级】【妊娠】禁用【哺乳】禁用【详细叙述】动物实验表明，l本药有潜在的胚胎毒性，l虽然没有进行人类的研究，l但孕妇应禁用。0尚不清楚本药是否分泌人乳汁，l但在动物乳汁中可检出放射性标记的本药，l故哺乳期妇女禁用。0,0502,胃肠解痉药
格拉司琼,【妊娠危险分级】B【妊娠】慎用【哺乳】慎用【详细叙述】多个体外及体内评估试验证实本药对哺乳类动物的细胞无遗传毒性。0动物实验证实本药不会引起畸胎，l但尚无有关人类的相关资料，l除必需外，l孕妇不宜使用。0尚不清楚本药是否分泌人人类乳汁，l哺乳期妇女需慎用，l若使用本品时应停止哺乳。0,0502,胃肠解痉药
曲美布汀,【妊娠危险分级】【妊娠】慎用【哺乳】慎用【详细叙述】妊娠期用药的安全性尚未明确，l因此，l孕妇及可能妊娠的妇女在权衡治疗的益处和发生副作用的可能性后，l再决定用药。0哺乳期用药的安全性尚未明确，l因此，l哺乳期妇女慎用。0必须用药时需停止哺乳。0,0502,胃肠解痉药
匹维溴铵,【妊娠危险分级】【妊娠】禁用【哺乳】禁用【详细叙述】孕妇、i哺乳期妇女禁用。0,0502,胃肠解痉药
丙胺太林,【妊娠危险分级】【妊娠】可用【哺乳】慎用【详细叙述】可用于治疗妊娠呕吐。0,0502,胃肠解痉药
右美沙芬,【妊娠危险分级】【妊娠】慎用【哺乳】禁用【详细叙述】妊娠头3个月及哺乳期妇女禁用本药。0,0402,镇咳药
苯丙哌林,【妊娠危险分级】【妊娠】慎用【哺乳】慎用【详细叙述】动物实验未发现致畸作用，l但本药在妊娠期间的用药安全性尚未明确。0所以孕妇及哺乳期妇女应慎用本药。0,0402,镇咳药
氯哌斯汀,【妊娠危险分级】【妊娠】禁用【哺乳】禁用【详细叙述】孕妇及哺乳期妇女禁用。0,0402,镇咳药
喷托维林,【妊娠危险分级】【妊娠】禁用【哺乳】禁用【详细叙述】孕妇及哺乳期妇女禁用本药。0,0402,镇咳药
可待因,【妊娠危险分级】C；D-在临近分娩时长期、i大量使用【妊娠】慎用【哺乳】慎用【详细叙述】本药可透过胎盘，l使胎儿成瘾，l引起新生儿的戒断症状(如过度啼哭、i打喷嚏、i打哈欠、i腹泻、i呕吐等)。0分娩期应用本药还可引起新生儿的呼吸抑制。0本药可经乳汁分泌，l有导致新生儿肌力减退和呼吸抑制的危险，l哺乳期妇女应慎用。0,0402,镇咳药
多巴胺,【妊娠危险分级】C【妊娠】慎用【哺乳】慎用【详细叙述】对人体研究尚不充分。0动物实验未见有致畸。0给妊娠鼠有导致新生仔鼠存活率降低，l而且存活者潜在形成白内障的报道。0孕妇应用时必须权衡利弊。0,0306,抗休克药
山莨菪碱,【妊娠危险分级】【妊娠】慎用【哺乳】慎用【详细叙述】本药注射后可迅速通过胎盘屏障，l抑制胎儿迷走神经，l引起胎儿心动过速，l孕妇需权衡利弊，l慎用。0哺乳期妇女慎用。0,0502,胃肠解痉药
尼扎替丁,【妊娠危险分级】B【妊娠】慎用【哺乳】慎用【详细叙述】在动物实验中，l未发现本药对生育和胎儿有损害影响。0在妊娠妇女中尚无足够和良好的对照研究。0因此该药仅在明确必需时才在妊娠期使用。0尼扎替丁能少量分泌入乳汁。0动物实验发现使用本药的大鼠所哺乳的幼鼠出现生长抑制，l所以应根据药物对母亲的重要性，l决定是停止哺乳还是停止服药。0,0501,抗酸及治疗消化性溃疡病药
酚妥拉明,【妊娠危险分级】C【妊娠】惧用【哺乳】慎用【详细叙述】对妊娠的影响在人体研究尚不充分，l曾有报道1例孕妇作嗜铬细胞瘤降压试验时致死。0一般来说，l在妊娠的头3个月不能使用该药。0在整个妊娠期间应认真考虑使用该药的利与弊，l除非使用本药治疗是必需的。0酚妥拉明是否进入乳汁的资料尚无确立，l为安全起见，l在哺乳期间建议不使用酚妥拉明。0,0306,抗休克药
法莫替丁,【妊娠危险分级】B【妊娠】慎用【哺乳】慎用【详细叙述】本品能通过胎盘，l动物实验未发现有致畸作用，l妊娠期应用本品对胎儿安全性的研究还很不充分，l孕妇慎用。0法莫替丁能分泌入乳汁，l哺乳期妇女使用时应停止授乳。0,0501,抗酸及治疗消化性溃疡病药
倍氯米松,【妊娠危险分级】C【妊娠】慎用【哺乳】禁用【详细叙述】孕妇慎用。0妊娠初期妇女禁用。0,0403,平喘药
去甲肾上腙素,【妊娠危险分级】C【妊娠】慎用【哺乳】慎用【详细叙述】本品易通过胎盘，l使子宫血管收缩，l血流减少，l导致胎儿缺氧，l孕妇应用本品必须权衡利弊。0对哺乳影响尚不明确，l须慎用。0,0306,抗休克药
哌拉西林钠,【妊娠危险分级】B【妊娠】可用B【哺乳】酌用【详细叙述】动物生殖实验虽未发现本药对胚胎有损害，l但目前尚缺乏对孕妇影响的研究，l孕妇应在确有必要时应用本品。0哺乳期可选用，l少量哌拉西林可自母乳中排泄，l可使婴儿致敏，l出现腹泻、i念珠菌感染和皮疹，l哺乳期妇女应用本品应权衡利弊。0,0101,青霉素类
羧苄西林钠,【妊娠危险分级】B【妊娠】可用B【哺乳】酌用【详细叙述】妊娠与哺乳期可选用，l但需权衡利弊。0因本品使用剂量较大，l现已少用；羧苄西林钠含钠量较高(每1g本品含钠108～15Omg)，l限制钠盐摄入的妊娠妇女慎用。0本药可少量从乳汁分泌，l哺乳期妇女斟酌使用。0,0101,青霉素类
氯唑西林钠,【妊娠危险分级】B【妊娠】可用B【哺乳】慎用【详细叙述】妊娠期可选用；本品能透过胎盘进入胎儿，l降低胆红素结合能力，l加重新生儿的黄疸，l故哺乳期妇女慎用。0,0101,青霉素类
美洛西赫,【妊娠危险分级】B【妊娠】可用B【哺乳】慎用【详细叙述】本品可透过胎盘屏障，l未发现有任何胚胎毒性作用。0因此在一定情况下，l本药在适宜指征下可在妊娠期间使用。0本药可进入乳汁，l故哺乳期妇女慎用。0,0101,青霉素类
氨苄西林钠,【妊娠危险分级】B【妊娠】可用B【哺乳】酌用【详细叙述】晚期妊娠孕妇应用氨苄西林后可使血浆中结合的雌激素浓度减少，l但对不结合的雌激素和孕激素无影响。0本药可通过胎盘进入胎儿体内，l但在人类尚缺乏足够的对照研究，l建议孕妇在有明确指征时才应用本品。0本药可分泌人乳汁，l可能使婴儿致敏和引起腹泻、i皮疹、i念珠菌感染，l因此，l应用时应权衡利弊斟酌使用。0,0101,青霉素类
青霉素V,【妊娠危险分级】B【妊娠】可用B【哺乳】慎用【详细叙述】本品可通过胎盘进入胎儿体内，l妊娠妇女可慎重使用。0本药可通过乳汁分泌，l可能使婴儿致敏引起腹泻、i皮疹等，l故哺乳期妇女慎用。0,0101,青霉素类
苄星青霉素,【妊娠危险分级】B【妊娠】可用B【哺乳】酌用【详细叙述】动物生殖实验未发现本药可引起胎儿损害，l但在孕妇中尚无严格的对照试验，l因此孕妇仅在确有必要时才能使用本品。0少量药物可从乳汁分泌，l哺乳期妇女用药时宜暂停哺乳。0,0101,青霉素类
青霉索钾,【妊娠危险分级】B【妊娠】可用B【哺乳】酌用【详细叙述】动物实验及临床资料显示本药对胚胎无不良作用，l故妊娠和哺乳妇女可慎重使用。0本药可通过乳汁分泌，l可引起婴儿霉菌性腹泻。0,0101,青霉素类
哌拉西林/三唑巴坦,【妊娠危险分级】【妊娠】慎用【哺乳】慎用【详细叙述】本品不影响大鼠的生育力，l对鼠或大鼠没有致畸作用和胚胎毒性。0但目前尚无人体妊娠和哺乳期使用的详细资料，l因此，l对于孕妇和哺乳期妇女仅在用药的必要性超过了药物对患者及其胎儿不良作用时方可使用。0,0101,青霉素类
美洛西林/舒巴坦,【妊娠危险分级】【妊娠】慎用【哺乳】慎用【详细叙述】本品可透过胎盘屏障，l但未发现有任何胚胎毒性作用，l使用本品时应权衡利弊，l在适宜指征下可在妊娠期间使用。0本品可进入乳汁，l哺乳期妇女慎重应用。0,0101,青霉素类
替卡西林/克拉维酸钾,【妊娠危险分级】【妊娠】慎用【哺乳】慎用【详细叙述】动物实验显示本药没有致畸作用，l然而尚未以人体做过研究，l因此本药并不推荐孕妇使用。0,0101,青霉素类
阿莫西林/克拉维酸钾,【妊娠危险分级】【妊娠】慎用【哺乳】慎用【详细叙述】动物实验中，l无致畸性效应，l本品可通过胎盘，l脐带血中药物浓度为母体血药浓度的1/4～1/3。0本品口服制剂曾用于少数孕妇而无不良反应；但尚无静脉用注射剂用于孕妇的临床经验，l故到目前为止孕妇尚需慎用。0本品少量可分泌入母乳中，l可能使婴儿致敏并引起腹泻、i皮疹、i念珠菌属感染等，l故哺乳期妇女慎用或用药期间暂停哺乳。0,0101,青霉素类
氮苄西林/舒巴坦,【妊娠危险分级】【妊娠】慎用【哺乳】慎用【详细叙述】该类药物动物实验显示没有致畸作用，l但尚未以人体做过研究，l故不推荐孕妇使用。0本品可透过胎盘进入胎儿体内，l母乳中亦含有本品。0,0101,青霉素类
生长激素,【妊娠危险分级】C【妊娠】慎用【哺乳】慎用【详细叙述】妊娠及哺乳期妇女慎用。0,1102,生化制品
甲氧明,【妊娠危险分级】【妊娠】慎用【哺乳】慎用【详细叙述】妊娠时本品作用在人体研究尚不充分，l但在动物实验中用了相当于临床用量，l即可引起子宫血流量减少，l胎儿心率减慢、i缺氧、i二氧化碳蓄积过多与代谢性酸中毒。0是否排入人乳汁未定，l但人体应用未发生问题。0,0306,抗休克药
阿糖腺苷,【妊娠危险分级】C【妊娠】禁用【哺乳】慎用【详细叙述】孕妇禁用。0哺乳期妇女慎用。0,1102,生化制品
肾上腺素,【妊娠危险分级】C【妊娠】慎用【哺乳】慎用【详细叙述】本品可通过胎盘屏障，l致胎儿缺氧。0动物研究显示所给药量比人类的最大剂量高25倍时，l有致畸作用。0因本品松弛子宫平滑肌，l延长第二产程，l大剂量时减弱宫缩，l故分娩时不主张应用。0剖宫产麻醉过程中用本晶维持血压，l可加速胎儿心跳，l当母体血压超过17.3／10.7kPa(130/801mmHg)时不宜用。0,0306,抗休克药
冻干黄热病活疫苗,【妊娠危险分级】C【妊娠】禁用【哺乳】慎用【详细叙述】孕妇禁用。0,1101,生物制品
替尼泊苷,【妊娠危险分级】D【妊娠】禁用【哺乳】禁用【详细叙述】动物实验发现本品有胚胎毒性及致畸作用，l故禁用于孕妇。0哺乳期妇女禁用。0,1004,植物来源抗肿瘤药
苯唑西林钠,【妊娠危险分级】B【妊娠】可用B【哺乳】酌用【详细叙述】目前尚缺乏本药对孕妇影响的研究，l孕妇在确有必要时才使用本品。0少量药物可从乳汁分泌，l哺乳期妇女用药时宜暂停哺乳。0,0101,青霉素类
雌莫司汀,【妊娠危险分级】D【妊娠】禁用【哺乳】禁用【详细叙述】孕妇及哺乳期妇女禁用。0,1001,烷化剂
氮甲,【妊娠危险分级】【妊娠】慎用【哺乳】慎用【详细叙述】烷化剂有致突变或致畸胎作用，l可造成胎儿死亡或先天性畸形。0孕妇(尤其是妊娠初期3个月)必须慎重考虑。0,1001,烷化剂
青霉素钠,【妊娠危险分级】B【妊娠】可用B【哺乳】酌用【详细叙述】妊娠期可选用；本品可经乳汁排除少量，l应用应权衡利弊，l因应用青霉素后的母乳可使婴儿致敏和引起腹泻、i皮疹、i念珠菌属感染等。0,0101,青霉素类
异环磷酰胺,【妊娠危险分级】D【妊娠】禁用【哺乳】禁用【详细叙述】孕妇及哺乳期妇女禁用。0,1001,烷化剂
环磷酰胺,【妊娠危险分级】D【妊娠】慎用【哺乳】慎用【详细叙述】有致突变及致畸胎作用，l造成胎儿死亡及先天性畸形，l孕妇用药须慎重考虑，l特别在妊娠初期的3个月。0本药可在乳汁中排出，l在开始治疗时必须终止哺乳，l有报道乳母应用本品继续哺乳时，l乳儿血液中白细胞和血小板数降低。0,1001,烷化剂
甲氧芳芥,【妊娠危险分级】【妊娠】慎用【哺乳】慎用【详细叙述】烷化剂有致突变或致畸胎作用，l可造成胎儿死亡及先天性畸形，l妊娠初期3个月内用药须谨慎。0,1001,烷化剂
氧氮芥,【妊娠危险分级】D【妊娠】禁用【哺乳】禁用【详细叙述】动物实验发现本品有致突变、i致畸胎及致癌作用，l因此禁用于孕妇。0哺乳期妇女应用本品应停止授乳。0,1001,烷化剂
苯丁酸氮芥,【妊娠危险分级】D【妊娠】禁用【哺乳】禁用【详细叙述】因烷化剂有致突变及致畸胎作用，l可增加胎儿死亡及先天性畸形的危险，l禁用于妊娠初期3个月内的孕妇。0妊娠3个月后用药，l也应慎重考虑，l因为所有抗肿瘤药物均可影响细胞动力学，l在理论上都有可能引起胎儿基因突变及胎儿畸形。0对哺乳的影响尚不明确。0,1001,烷化剂
氮芥,【妊娠危险分级】D【妊娠】禁用【哺乳】禁用【详细叙述】因烷化剂有致突变及致畸胎作用，l造成胎儿死亡及先天性畸形，l孕妇应禁用，l特别是妊娠初期的3个月内。0哺乳期妇女禁用。0,1001,烷化剂
去氧氟尿苷,【妊娠危险分级】【妊娠】禁用【哺乳】禁用【详细叙述】孕妇及哺乳期妇女禁用。0,1002,抗代谢药
曲他维林,"【妊娠危险分级】【妊娠】慎用【哺乳】慎用【详细叙述】哺乳：i慎用。虽然目前尚未发现任何致畸作用，l但妊娠期间用药应权衡利弊，l慎用。0哺乳期用药应权衡利弊，l慎用。0",0502,胃肠解痉药
卡莫氟,【妊娠危险分级】【妊娠】禁用【哺乳】禁用【详细叙述】孕妇初期3个月以内及哺乳期妇女禁用。0,1002,抗代谢药
氟尿嘧啶,【妊娠危险分级】X【妊娠】禁用【哺乳】禁用【详细叙述】人类有极少数由于在妊娠初期3个月内应用本品而致胎儿先天性畸形，l并可能对胎儿产生远期影响，l故孕妇(尤其妊娠初期3个月内)禁用。0由于本品有潜在的致突变、i致畸及致癌性和可能在婴儿中出现的毒副反应，l故禁用于哺乳期妇女。0,1002,抗代谢药
培洛霉素,【妊娠危险分级】【妊娠】慎用【哺乳】慎用【详细叙述】孕妇及哺乳期妇女不宜用本品。0,1003,抗肿瘤抗生素
白消安,【妊娠危险分级】D【妊娠】慎用【哺乳】禁用【详细叙述】与其他烷化剂相似，l有可能增加胎儿死亡及先天性畸形的危险，l因此在妊娠初期3个月内禁用此药，l在妊娠3个月后如用此药，l也须经过慎重考虑，l因为所有抗肿瘤药物均能影响细胞动力学，l在理论上均有可能引起胎儿基因突变及胎儿畸变，l有报道白消安可导致胎儿宫内发育迟缓，l哺乳期妇女禁用。0,1001,烷化剂
塞替派,【妊娠危险分级】D【妊娠】禁用【哺乳】慎用【详细叙述】有致突变或致畸胎作用，l可增加胎儿死亡或先天性畸形，l孕妇(尤其是妊娠初期3个月)禁用。0尚不清楚本药能否分泌入人类乳汁，l哺乳期妇女用药时应权衡利弊。0,1001,烷化剂
六甲蜜胺,【妊娠危险分级】D【妊娠】慎用【哺乳】慎用【详细叙述】孕妇及哺乳期妇女慎用。0,1001,烷化剂
福莫司汀,【妊娠危险分级】D【妊娠】禁用【哺乳】禁用【详细叙述】孕妇及哺乳期妇女禁用。0,1001,烷化剂
尼莫司汀,【妊娠危险分级】【妊娠】禁用【哺乳】禁用【详细叙述】动物实验有致畸作用，l故孕妇或可能怀孕的妇女禁用。0哺乳期妇女用药的安全性尚未明确，l必须用药时应停止哺乳。0,1001,烷化剂
西咪替丁,【妊娠危险分级】B【妊娠】慎用【哺乳】慎用【详细叙述】西咪替丁能通过胎盘，l并能进入乳汁，l动物实验未发现有致畸作用，l但有微弱抗雄激素作用。0孕妇及哺乳期妇女慎用。0,0501,抗酸及治疗消化性溃疡病药
司莫司汀,【妊娠危险分级】【妊娠】慎用【哺乳】慎用【详细叙述】孕妇(特别是妊娠初期3个月)及哺乳期妇女应慎用。0,1001,烷化剂
硫唑嘌呤,【妊娠危险分级】D【妊娠】禁用【哺乳】禁用【详细叙述】孕妇及哺乳期妇女禁用。0本药可能致畸胎，l故孕妇禁用。0少量药物和代谢产物可分泌入乳汁中，l故哺乳期妇女不推荐使用。0,1002,抗代谢药
硫鸟嘌呤,【妊娠危险分级】D【妊娠】禁用【哺乳】慎用【详细叙述】本药有增加胎儿死亡及先天性畸形的危险，l应避免在妊娠初期3个月内服用。0哺乳期妇女应慎用。0,1002,抗代谢药
氨蝶呤,【妊娠危险分级】X【妊娠】禁用【哺乳】禁用【详细叙述】本品有致畸作用，l禁用于孕妇。0哺乳期妇女禁用。0,1002,抗代谢药
甘磷酰芥,【妊娠危险分级】【妊娠】禁用【哺乳】禁用【详细叙述】在妊娠初期的3个月内，l烷化剂有致突变或致畸胎作用，l可造成胎儿死亡或先天性畸形，l故禁用。0,1001,烷化剂
甲氨蝶呤,【妊娠危险分级】X【妊娠】禁用【哺乳】禁用【详细叙述】本药可透过胎盘，l导致流产、i早产或胎儿畸形，l有时胎儿出生数年后才出现迟发反应，l故服药后2个月内妇女不能怀孕，l孕妇(尤其妊娠初期3个月内)禁用。0本药可经母乳排泄，l故禁用于哺乳期妇女。0,1002,抗代谢药
卡培他滨,【妊娠危险分级】D【妊娠】禁用【哺乳】慎用【详细叙述】对妊娠及哺乳的影响：i尚未在妊娠妇女中进行本品临床研究，l但必须要考虑到如果在这类病人中使用本品，l可能会引起胎儿损伤。0动物实验表明，l卡培他滨能导致胎仔死亡或畸形。0这些发现预示卡培他滨衍生物也具有这种作用，l因此不能在妊娠妇女中使用本品。0如在妊娠期间使用本品或在使用本品间发生妊娠时，l、i必须考虑到该药对胎儿损伤或致畸的潜在危险性。0生育期妇女使用本品时必须采取避免措施。0尽管尚不知本品是否能分泌于母乳中，l但由于许多药物能在母乳中分泌而有对哺乳的婴儿主成严重副反应的潜在危险性，l因此建议使用本品的妇女停止哺乳。0,1002,抗代谢药
伊达比星,【妊娠危险分级】D【妊娠】禁用【哺乳】禁用【详细叙述】有孕妇用药后导致胎儿死亡的报道，l禁用于孕妇。0尚不明确本药能否分泌入乳汁，l但由于本药对婴儿的潜在危害，l故禁用于哺乳期妇女。0,1003,抗肿瘤抗生素
阿柔比星,【妊娠危险分级】【妊娠】禁用【哺乳】禁用【详细叙述】本品有生殖毒性，l禁用于孕妇。0哺乳期妇女禁用。0,1003,抗肿瘤抗生素
吡柔比星,【妊娠危险分级】【妊娠】慎用【哺乳】慎用【详细叙述】孕妇及哺乳期妇女慎用。0,1003,抗肿瘤抗生素
表柔比星,【妊娠危险分级】D【妊娠】禁用【哺乳】慎用【详细叙述】本品在动物中有潜在的致畸变，l致突变和致癌作用，l但在人类则缺乏明确的证据；本药能透过胎盘，l妊娠初期3个月内禁用。0哺乳期妇女不宜应用。0,1003,抗肿瘤抗生素
美法仑,【妊娠危险分级】D【妊娠】禁用【哺乳】禁用【详细叙述】妊娠初期3个月内禁用，l对哺乳的影响尚不明确。0,1001,烷化剂
多柔比星,【妊娠危险分级】D【妊娠】禁用【哺乳】禁用【详细叙述】本药能透过胎盘，l有导致流产的可能。0妊娠妇女用本药后，l对胎儿的毒性反应有时可长达数年后才出现，l故禁用于孕妇。0哺乳期妇女禁用。0,1003,抗肿瘤抗生素
平阳霉素,【妊娠危险分级】D【妊娠】禁用【哺乳】禁用【详细叙述】可能有致畸、i致突变、i致癌作用，l孕妇禁用。0,1003,抗肿瘤抗生素
柔红霉素,【妊娠危险分级】D【妊娠】禁用【哺乳】禁用【详细叙述】本药能透过胎盘，l并有致畸、i致突变作用，l孕妇禁用(尤其在妊娠初期3个月内)。0哺乳期妇女禁用。0,1003,抗肿瘤抗生素
博来霉素,【妊娠危险分级】D【妊娠】慎用【哺乳】慎用【详细叙述】本药可影响细胞动力学，l并有致畸性，l孕妇慎用(尤其在妊娠初期3个月内)。0哺乳期妇女慎用。0,1003,抗肿瘤抗生素
丝裂霉素,【妊娠危险分级】【妊娠】禁用【哺乳】禁用【详细叙述】本品在动物实验中有致癌及致畸性，l孕妇禁用(尤其在妊娠初期3个月内)。0哺乳期妇女禁用。0,1003,抗肿瘤抗生素
吉西他滨,【妊娠危险分级】D【妊娠】禁用【哺乳】禁用【详细叙述】孕妇及哺乳期妇女禁用。0,1002,抗代谢药
替加氟/尿嘧啶,【妊娠危险分级】【妊娠】慎用【哺乳】禁用【详细叙述】孕妇慎用。0药物对哺乳的影响尚不明确。0,1002,抗代谢药
替加氟,【妊娠危险分级】D【妊娠】禁用【哺乳】禁用【详细叙述】孕妇(尤其是妊娠初期3个月)及哺乳期妇女禁用。0,1002,抗代谢药
氟尿脱氧核苷,【妊娠危险分级】【妊娠】禁用【哺乳】禁用【详细叙述】孕妇及哺乳期妇女禁用。0,1002,抗代谢药
重组改构人肿瘤坏死因子,【妊娠危险分级】【妊娠】慎用【哺乳】慎用【详细叙述】动物实验结果显示，l本品可使孕期大鼠的体重增加缓慢，l但对胎鼠的成活率、i体重和骨骼发育无明显影响。0由于缺乏本品在孕妇和哺乳期妇女使用的经验，l因此除非在病情特别需要时，l应避免应用。0,1006,其他
